msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node1,node0,315,60000,60040.0,40.0,,20,,,,1,,,0,,4,4,5,4
msg_1,node2,node0,315,60000,60040.0,40.0,,19,,,,1,,40.0,0,40.0,3,3,5,4
msg_2,node3,node0,315,60000,60040.0,40.0,,19,,,,1,,40.0,0,40.0,3,3,5,4
msg_3,node4,node0,315,60000,60040.0,40.0,,20,,,,1,,40.0,0,40.0,1,1,5,4
msg_4,node0,node3,315,65039,120040.0,55001.0,,20,,,40.0,2,40.0,,0,40.0,6,6,5,2
msg_5,node0,node4,315,65039,120040.0,55001.0,,20,,,40.0,2,40.0,,0,40.0,6,6,5,2
msg_6,node1,node0,315,120000,120040.0,40.0,,33,,40.0,,1,,40.0,0,40.0,6,6,5,4
msg_7,node2,node0,315,120000,120040.0,40.0,,33,,40.0,,1,,40.0,0,40.0,6,6,5,4
msg_8,node3,node0,315,120000,120040.0,40.0,,30,,40.0,55001.0,1,55001.0,40.0,0,13780.25,2,2,5,4
msg_9,node4,node0,315,120000,120040.0,40.0,,30,,40.0,55001.0,1,55001.0,40.0,0,12253.555555555555,1,1,5,4
msg_10,node0,node1,315,125040,125080.0,40.0,,29,,55001.0,40.0,3,40.0,,0,11032.2,3,3,5,3
msg_11,node0,node2,315,125040,125080.0,40.0,,29,,55001.0,40.0,3,40.0,,0,11032.2,3,3,5,3
msg_12,node0,node4,315,125040,125080.0,40.0,,30,,27520.5,40.0,3,40.0,55001.0,0,9200.166666666666,1,1,5,3
msg_13,node1,node0,315,180000,180040.0,40.0,,29,,40.0,40.0,1,22024.4,40.0,0,8495.538461538461,4,4,5,4
msg_14,node2,node0,315,180000,180040.0,40.0,,29,,40.0,40.0,1,22024.4,40.0,0,7891.571428571428,3,3,5,4
msg_15,node3,node0,315,180000,180040.0,40.0,,29,,40.0,55001.0,1,22024.4,40.0,0,7891.571428571428,3,3,5,4
msg_16,node4,node0,315,180000,180040.0,40.0,,30,,40.0,27520.5,1,22024.4,40.0,0,6910.125,1,1,5,4
msg_17,node0,node1,315,185040,185080.0,40.0,,29,,22024.4,40.0,3,40.0,40.0,0,6506.0,3,3,5,3
msg_18,node0,node2,315,185040,185080.0,40.0,,29,,22024.4,40.0,3,40.0,40.0,0,6506.0,3,3,5,3
msg_19,node0,node4,315,185040,185080.0,40.0,,30,,15743.142857142857,40.0,3,40.0,27520.5,0,5825.368421052632,1,1,5,3
msg_20,node1,node0,315,240000,240040.0,40.0,,29,,40.0,40.0,1,13780.25,40.0,0,5536.1,4,4,5,4
