msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node1,node0,253,300000,300054.0,54.0,,,,1,,,0,,4,4,5,4
msg_1,node2,node0,253,300000,300065.0,65.0,,,,1,56.5,,0,56.5,2,2,5,4
msg_2,node3,node0,253,300000,,,,1213.0,,1,1447.75,291.14285714285717,0,711.7272727272727,5,4,5,4
msg_3,node4,node0,253,300000,300059.0,59.0,,,,1,54.0,,0,54.0,3,3,5,4
msg_4,node0,node1,271,897000,897055.0,55.0,,59.333333333333336,,3,,54.0,0,59.333333333333336,4,4,5,3
msg_5,node0,node2,271,897000,897077.0,77.0,,59.333333333333336,55.0,3,,65.0,0,58.25,3,3,5,3
msg_6,node0,node4,271,897000,897066.0,66.0,,59.333333333333336,55.0,3,,59.0,0,58.25,3,3,5,3
msg_7,node2,node0,289,897077,902690.0,5613.0,,77.0,65.0,1,59.333333333333336,66.0,0,62.666666666666664,2,2,5,1
msg_8,node0,node1,278,902690,902888.0,198.0,,1447.75,66.0,4,55.0,54.0,0,855.5714285714286,5,5,5,4
msg_9,node0,node2,278,902690,902910.0,220.0,,1447.75,121.0,4,77.0,2839.0,0,710.6666666666666,4,4,5,4
msg_10,node0,node3,278,902690,903903.0,1213.0,,1447.75,121.0,4,,,0,710.6666666666666,4,4,5,4
msg_11,node0,node4,278,902690,902899.0,209.0,,1447.75,66.0,4,66.0,59.0,0,855.5714285714286,5,5,5,4
msg_12,node1,node0,316,902888,,,,126.5,54.0,1,1447.75,291.14285714285717,0,711.7272727272727,5,4,5,1
msg_13,node4,node0,316,902899,,,,137.5,59.0,1,1447.75,291.14285714285717,0,711.7272727272727,5,4,5,1
msg_14,node2,node0,315,902910,,,,148.5,2839.0,1,1447.75,291.14285714285717,0,711.7272727272727,5,4,5,1
msg_15,node3,node0,316,903903,,,,1213.0,,1,1447.75,291.14285714285717,0,711.7272727272727,5,4,5,1
