msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node4_0,node4,node0,200,1000,1047,47
node4_1,node4,node1,200,1000,1058,58
node4_2,node4,node2,200,1000,1069,69
node4_3,node4,node3,200,1000,1080,80
node4_4,node4,node0,200,2000,2047,47
node4_5,node4,node1,200,2000,2058,58
node4_6,node4,node2,200,2000,2069,69
node4_7,node4,node3,200,2000,2080,80
node4_8,node4,node0,200,3000,3047,47
node4_9,node4,node1,200,3000,3058,58
node4_10,node4,node2,200,3000,3069,69
node4_11,node4,node3,200,3000,3080,80
node4_12,node4,node0,200,4000,4048,48
node4_13,node4,node1,200,4000,4059,59
node4_14,node4,node2,200,4000,4070,70
node4_15,node4,node3,200,4000,4081,81
node4_16,node4,node0,200,5000,5048,48
node4_17,node4,node1,200,5000,5059,59
node4_18,node4,node2,200,5000,5070,70
node4_19,node4,node3,200,5000,5081,81
node4_20,node4,node0,200,6000,6048,48
node4_21,node4,node1,200,6000,6059,59
node4_22,node4,node2,200,6000,6070,70
node4_23,node4,node3,200,6000,6081,81
node4_24,node4,node0,200,7000,7047,47
node4_25,node4,node1,200,7000,7058,58
node4_26,node4,node2,200,7000,7069,69
node4_27,node4,node3,200,7000,7080,80
node4_28,node4,node0,200,8000,8048,48
node4_29,node4,node1,200,8000,8059,59
node4_30,node4,node2,200,8000,8070,70
node4_31,node4,node3,200,8000,8081,81
node4_32,node4,node0,200,9000,9048,48
node4_33,node4,node1,200,9000,9059,59
node4_34,node4,node2,200,9000,9070,70
node4_35,node4,node3,200,9000,9081,81
node4_36,node4,node0,200,10000,10047,47
node4_37,node4,node1,200,10000,10058,58
node4_38,node4,node2,200,10000,10069,69
node4_39,node4,node3,200,10000,10080,80
node4_40,node4,node0,200,11000,11047,47
node4_41,node4,node1,200,11000,11058,58
node4_42,node4,node2,200,11000,11069,69
node4_43,node4,node3,200,11000,11080,80
node4_44,node4,node0,200,12000,12047,47
node4_45,node4,node1,200,12000,12058,58
node4_46,node4,node2,200,12000,12069,69
node4_47,node4,node3,200,12000,12080,80
node4_48,node4,node0,200,13000,13047,47
node4_49,node4,node1,200,13000,13058,58
node4_50,node4,node2,200,13000,13069,69
node4_51,node4,node3,200,13000,13080,80
node4_52,node4,node0,200,14000,14048,48
node4_53,node4,node1,200,14000,14059,59
node4_54,node4,node2,200,14000,14070,70
node4_55,node4,node3,200,14000,14081,81
node4_56,node4,node0,200,15000,15048,48
node4_57,node4,node1,200,15000,15059,59
node4_58,node4,node2,200,15000,15070,70
node4_59,node4,node3,200,15000,15081,81
node4_60,node4,node0,200,16000,16047,47
node4_61,node4,node1,200,16000,16058,58
node4_62,node4,node2,200,16000,16069,69
node4_63,node4,node3,200,16000,16080,80
node4_64,node4,node0,200,17000,17048,48
node4_65,node4,node1,200,17000,17059,59
node4_66,node4,node2,200,17000,17070,70
node4_67,node4,node3,200,17000,17081,81
node4_68,node4,node0,200,18000,18047,47
node4_69,node4,node1,200,18000,18058,58
node4_70,node4,node2,200,18000,18069,69
node4_71,node4,node3,200,18000,18080,80
node4_72,node4,node0,200,19000,19048,48
node4_73,node4,node1,200,19000,19059,59
node4_74,node4,node2,200,19000,19070,70
node4_75,node4,node3,200,19000,19081,81
node4_76,node4,node0,200,20000,20048,48
node4_77,node4,node1,200,20000,20059,59
node4_78,node4,node2,200,20000,20070,70
node4_79,node4,node3,200,20000,20081,81
node4_80,node4,node0,200,21000,21047,47
node4_81,node4,node1,200,21000,21058,58
node4_82,node4,node2,200,21000,21069,69
node4_83,node4,node3,200,21000,21080,80
node4_84,node4,node0,200,22000,22047,47
node4_85,node4,node1,200,22000,22058,58
node4_86,node4,node2,200,22000,22069,69
node4_87,node4,node3,200,22000,22080,80
node4_88,node4,node0,200,23000,23048,48
node4_89,node4,node1,200,23000,23059,59
node4_90,node4,node2,200,23000,23070,70
node4_91,node4,node3,200,23000,23081,81
node4_92,node4,node0,200,24000,24048,48
node4_93,node4,node1,200,24000,24059,59
node4_94,node4,node2,200,24000,24070,70
node4_95,node4,node3,200,24000,24081,81
node4_96,node4,node0,200,25000,25047,47
node4_97,node4,node1,200,25000,25058,58
node4_98,node4,node2,200,25000,25069,69
node4_99,node4,node3,200,25000,25080,80
node4_100,node4,node0,200,26000,26047,47
node4_101,node4,node1,200,26000,26058,58
node4_102,node4,node2,200,26000,26069,69
node4_103,node4,node3,200,26000,26080,80
node4_104,node4,node0,200,27000,27048,48
node4_105,node4,node1,200,27000,27059,59
node4_106,node4,node2,200,27000,27070,70
node4_107,node4,node3,200,27000,27081,81
node4_108,node4,node0,200,28000,28047,47
node4_109,node4,node1,200,28000,28058,58
node4_110,node4,node2,200,28000,28069,69
node4_111,node4,node3,200,28000,28080,80
node4_112,node4,node0,200,29000,29047,47
node4_113,node4,node1,200,29000,29058,58
node4_114,node4,node2,200,29000,29069,69
node4_115,node4,node3,200,29000,29080,80
node4_116,node4,node0,200,30000,30047,47
node4_117,node4,node1,200,30000,30058,58
node4_118,node4,node2,200,30000,30069,69
node4_119,node4,node3,200,30000,30080,80
node4_120,node4,node0,200,31000,31047,47
node4_121,node4,node1,200,31000,31058,58
node4_122,node4,node2,200,31000,31069,69
node4_123,node4,node3,200,31000,31080,80
node4_124,node4,node0,200,32000,32047,47
node4_125,node4,node1,200,32000,32058,58
node4_126,node4,node2,200,32000,32069,69
node4_127,node4,node3,200,32000,32080,80
node4_128,node4,node0,200,33000,33048,48
node4_129,node4,node1,200,33000,33059,59
node4_130,node4,node2,200,33000,33070,70
node4_131,node4,node3,200,33000,33081,81
node4_132,node4,node0,200,34000,34047,47
node4_133,node4,node1,200,34000,34058,58
node4_134,node4,node2,200,34000,34069,69
node4_135,node4,node3,200,34000,34080,80
node4_136,node4,node0,200,35000,35047,47
node4_137,node4,node1,200,35000,35058,58
node4_138,node4,node2,200,35000,35069,69
node4_139,node4,node3,200,35000,35080,80
node4_140,node4,node0,200,36000,36048,48
node4_141,node4,node1,200,36000,36059,59
node4_142,node4,node2,200,36000,36070,70
node4_143,node4,node3,200,36000,36081,81
node4_144,node4,node0,200,37000,37047,47
node4_145,node4,node1,200,37000,37058,58
node4_146,node4,node2,200,37000,37069,69
node4_147,node4,node3,200,37000,37080,80
node4_148,node4,node0,200,38000,38048,48
node4_149,node4,node1,200,38000,38059,59
node4_150,node4,node2,200,38000,38070,70
node4_151,node4,node3,200,38000,38081,81
node4_152,node4,node0,200,39000,39047,47
node4_153,node4,node1,200,39000,39058,58
node4_154,node4,node2,200,39000,39069,69
node4_155,node4,node3,200,39000,39080,80
node4_156,node4,node0,200,40000,40048,48
node4_157,node4,node1,200,40000,40059,59
node4_158,node4,node2,200,40000,40070,70
node4_159,node4,node3,200,40000,40081,81
node4_160,node4,node0,200,41000,41048,48
node4_161,node4,node1,200,41000,41059,59
node4_162,node4,node2,200,41000,41070,70
node4_163,node4,node3,200,41000,41081,81
node4_164,node4,node0,200,42000,42047,47
node4_165,node4,node1,200,42000,42058,58
node4_166,node4,node2,200,42000,42069,69
node4_167,node4,node3,200,42000,42080,80
node4_168,node4,node0,200,43000,43047,47
node4_169,node4,node1,200,43000,43058,58
node4_170,node4,node2,200,43000,43069,69
node4_171,node4,node3,200,43000,43080,80
node4_172,node4,node0,200,44000,44047,47
node4_173,node4,node1,200,44000,44058,58
node4_174,node4,node2,200,44000,44069,69
node4_175,node4,node3,200,44000,44080,80
node4_176,node4,node0,200,45000,45048,48
node4_177,node4,node1,200,45000,45059,59
node4_178,node4,node2,200,45000,45070,70
node4_179,node4,node3,200,45000,45081,81
node4_180,node4,node0,200,46000,46047,47
node4_181,node4,node1,200,46000,46058,58
node4_182,node4,node2,200,46000,46069,69
node4_183,node4,node3,200,46000,46080,80
node4_184,node4,node0,200,47000,47047,47
node4_185,node4,node1,200,47000,47058,58
node4_186,node4,node2,200,47000,47069,69
node4_187,node4,node3,200,47000,47080,80
node4_188,node4,node0,200,48000,48047,47
node4_189,node4,node1,200,48000,48058,58
node4_190,node4,node2,200,48000,48069,69
node4_191,node4,node3,200,48000,48080,80
node4_192,node4,node0,200,49000,49047,47
node4_193,node4,node1,200,49000,49058,58
node4_194,node4,node2,200,49000,49069,69
node4_195,node4,node3,200,49000,49080,80
node4_196,node4,node0,200,50000,50047,47
node4_197,node4,node1,200,50000,50058,58
node4_198,node4,node2,200,50000,50069,69
node4_199,node4,node3,200,50000,50080,80
node4_200,node4,node0,200,51000,51047,47
node4_201,node4,node1,200,51000,51058,58
node4_202,node4,node2,200,51000,51069,69
node4_203,node4,node3,200,51000,51080,80
node4_204,node4,node0,200,52000,52047,47
node4_205,node4,node1,200,52000,52058,58
node4_206,node4,node2,200,52000,52069,69
node4_207,node4,node3,200,52000,52080,80
node4_208,node4,node0,200,53000,53048,48
node4_209,node4,node1,200,53000,53059,59
node4_210,node4,node2,200,53000,53070,70
node4_211,node4,node3,200,53000,53081,81
node4_212,node4,node0,200,54000,54048,48
node4_213,node4,node1,200,54000,54059,59
node4_214,node4,node2,200,54000,54070,70
node4_215,node4,node3,200,54000,54081,81
node4_216,node4,node0,200,55000,55047,47
node4_217,node4,node1,200,55000,55058,58
node4_218,node4,node2,200,55000,55069,69
node4_219,node4,node3,200,55000,55080,80
node4_220,node4,node0,200,56000,56048,48
node4_221,node4,node1,200,56000,56059,59
node4_222,node4,node2,200,56000,56070,70
node4_223,node4,node3,200,56000,56081,81
node4_224,node4,node0,200,57000,57047,47
node4_225,node4,node1,200,57000,57058,58
node4_226,node4,node2,200,57000,57069,69
node4_227,node4,node3,200,57000,57080,80
node4_228,node4,node0,200,58000,58047,47
node4_229,node4,node1,200,58000,58058,58
node4_230,node4,node2,200,58000,58069,69
node4_231,node4,node3,200,58000,58080,80
node4_232,node4,node0,200,59000,59048,48
node4_233,node4,node1,200,59000,59059,59
node4_234,node4,node2,200,59000,59070,70
