msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node1_0,node1,node0,200,60000,60000,0
node2_0,node2,node0,200,60000,60001,1
node3_0,node3,node0,200,60000,60001,1
node4_0,node4,node0,200,60000,60002,2
node0_0,node0,node2,200,65001,120000,54999
node0_1,node0,node4,200,65003,65005,2
node1_1,node1,node0,200,120000,120000,0
node2_1,node2,node0,200,120000,120001,1
node3_1,node3,node0,200,120000,120001,1
node4_1,node4,node0,200,120000,120002,2
node0_2,node0,node3,200,125001,125001,0
node0_3,node0,node4,200,125002,125003,1
node1_2,node1,node0,200,180000,180000,0
node2_2,node2,node0,200,180000,180001,1
node3_2,node3,node0,200,180000,180001,1
node4_2,node4,node0,200,180000,180002,2
node0_4,node0,node1,200,185000,185000,0
node1_3,node1,node0,200,240000,240000,0
node2_3,node2,node0,200,240000,240001,1
node3_3,node3,node0,200,240000,240054,54
node4_3,node4,node0,200,240000,240027,27
node0_5,node0,node1,200,245000,245026,26
node0_6,node0,node4,200,245027,245052,25
node0_7,node0,node3,200,245054,245080,26
node1_4,node1,node0,200,300000,300027,27
node2_4,node2,node0,200,300000,300027,27
node3_4,node3,node0,200,300000,300027,27
node4_4,node4,node0,200,300000,300027,27
node0_8,node0,node1,200,305027,305052,25
node0_9,node0,node3,200,305027,305052,25
node1_5,node1,node0,200,360000,360027,27
node2_5,node2,node0,200,360000,360027,27
node3_5,node3,node0,200,360000,360027,27
node4_5,node4,node0,200,360000,360027,27
node0_10,node0,node1,200,365027,365052,25
node0_11,node0,node2,200,365027,365211,184
node1_6,node1,node0,200,420000,420027,27
node2_6,node2,node0,200,420000,420027,27
node3_6,node3,node0,200,420000,420027,27
node4_6,node4,node0,200,420000,420027,27
node0_12,node0,node3,200,425027,425052,25
node0_13,node0,node4,200,425027,425052,25
node1_7,node1,node0,200,480000,480027,27
node2_7,node2,node0,200,480000,480027,27
node3_7,node3,node0,200,480000,480027,27
node4_7,node4,node0,200,480000,480027,27
