msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node4_0,node4,node0,100,1000,1047,47
node4_1,node4,node1,100,1000,1058,58
node4_2,node4,node2,100,1000,1069,69
node4_3,node4,node3,100,1000,1080,80
node4_4,node4,node0,100,2000,2048,48
node4_5,node4,node1,100,2000,2059,59
node4_6,node4,node2,100,2000,2070,70
node4_7,node4,node3,100,2000,2081,81
node4_8,node4,node0,100,3000,3047,47
node4_9,node4,node1,100,3000,3058,58
node4_10,node4,node2,100,3000,3069,69
node4_11,node4,node3,100,3000,3080,80
node4_12,node4,node0,100,4000,4047,47
node4_13,node4,node1,100,4000,4058,58
node4_14,node4,node2,100,4000,4069,69
node4_15,node4,node3,100,4000,4080,80
node4_16,node4,node0,100,5000,5048,48
node4_17,node4,node1,100,5000,5059,59
node4_18,node4,node2,100,5000,5070,70
node4_19,node4,node3,100,5000,5081,81
node4_20,node4,node0,100,6000,6047,47
node4_21,node4,node1,100,6000,6058,58
node4_22,node4,node2,100,6000,6069,69
node4_23,node4,node3,100,6000,6080,80
node4_24,node4,node0,100,7000,7047,47
node4_25,node4,node1,100,7000,7058,58
node4_26,node4,node2,100,7000,7069,69
node4_27,node4,node3,100,7000,7080,80
node4_28,node4,node0,100,8000,8047,47
node4_29,node4,node1,100,8000,8058,58
node4_30,node4,node2,100,8000,8069,69
node4_31,node4,node3,100,8000,8080,80
node4_32,node4,node0,100,9000,9047,47
node4_33,node4,node1,100,9000,9058,58
node4_34,node4,node2,100,9000,9069,69
node4_35,node4,node3,100,9000,9080,80
node4_36,node4,node0,100,10000,10048,48
node4_37,node4,node1,100,10000,10059,59
node4_38,node4,node2,100,10000,10070,70
node4_39,node4,node3,100,10000,10081,81
node4_40,node4,node0,100,11000,11047,47
node4_41,node4,node1,100,11000,11058,58
node4_42,node4,node2,100,11000,11069,69
node4_43,node4,node3,100,11000,11080,80
node4_44,node4,node0,100,12000,12048,48
node4_45,node4,node1,100,12000,12059,59
node4_46,node4,node2,100,12000,12070,70
node4_47,node4,node3,100,12000,12081,81
node4_48,node4,node0,100,13000,13048,48
node4_49,node4,node1,100,13000,13059,59
node4_50,node4,node2,100,13000,13070,70
node4_51,node4,node3,100,13000,13081,81
node4_52,node4,node0,100,14000,14047,47
node4_53,node4,node1,100,14000,14058,58
node4_54,node4,node2,100,14000,14069,69
node4_55,node4,node3,100,14000,14080,80
node4_56,node4,node0,100,15000,15047,47
node4_57,node4,node1,100,15000,15058,58
node4_58,node4,node2,100,15000,15069,69
node4_59,node4,node3,100,15000,15080,80
node4_60,node4,node0,100,16000,16048,48
node4_61,node4,node1,100,16000,16059,59
node4_62,node4,node2,100,16000,16070,70
node4_63,node4,node3,100,16000,16081,81
node4_64,node4,node0,100,17000,17013,13
node4_65,node4,node1,100,17000,17013,13
node4_66,node4,node2,100,17000,17013,13
node4_67,node4,node3,100,17000,17047,47
node4_68,node4,node0,100,18000,18030,30
node4_69,node4,node1,100,18000,18029,29
node4_70,node4,node2,100,18000,18041,41
node4_71,node4,node3,100,18000,18047,47
node4_72,node4,node0,100,19000,19030,30
node4_73,node4,node1,100,19000,19029,29
node4_74,node4,node2,100,19000,19041,41
node4_75,node4,node3,100,19000,19047,47
node4_76,node4,node0,100,20000,20030,30
node4_77,node4,node1,100,20000,20029,29
node4_78,node4,node2,100,20000,20029,29
node4_79,node4,node3,100,20000,20047,47
node4_80,node4,node0,100,21000,21030,30
node4_81,node4,node1,100,21000,21029,29
node4_82,node4,node2,100,21000,21029,29
node4_83,node4,node3,100,21000,21041,41
node4_84,node4,node0,100,22000,22030,30
node4_85,node4,node1,100,22000,22029,29
node4_86,node4,node2,100,22000,22029,29
node4_87,node4,node3,100,22000,22041,41
node4_88,node4,node0,100,23000,23030,30
node4_89,node4,node1,100,23000,23029,29
node4_90,node4,node2,100,23000,23029,29
node4_91,node4,node3,100,23000,23041,41
node4_92,node4,node0,100,24000,24030,30
node4_93,node4,node1,100,24000,24029,29
node4_94,node4,node2,100,24000,24029,29
node4_95,node4,node3,100,24000,24041,41
node4_96,node4,node0,100,25000,25030,30
node4_97,node4,node1,100,25000,25029,29
node4_98,node4,node2,100,25000,25029,29
node4_99,node4,node3,100,25000,25041,41
node4_100,node4,node0,100,26000,26030,30
node4_101,node4,node1,100,26000,26030,30
node4_102,node4,node2,100,26000,26029,29
node4_103,node4,node3,100,26000,26041,41
node4_104,node4,node0,100,27000,27030,30
node4_105,node4,node1,100,27000,27030,30
node4_106,node4,node2,100,27000,27029,29
node4_107,node4,node3,100,27000,27041,41
node4_108,node4,node0,100,28000,28030,30
node4_109,node4,node1,100,28000,28030,30
node4_110,node4,node2,100,28000,28029,29
node4_111,node4,node3,100,28000,28041,41
node4_112,node4,node0,100,29000,29030,30
node4_113,node4,node1,100,29000,29030,30
node4_114,node4,node2,100,29000,29029,29
node4_115,node4,node3,100,29000,29041,41
node4_116,node4,node0,100,30000,30030,30
node4_117,node4,node1,100,30000,30030,30
node4_118,node4,node2,100,30000,30029,29
node4_119,node4,node3,100,30000,30029,29
node4_120,node4,node0,100,31000,31030,30
node4_121,node4,node1,100,31000,31030,30
node4_122,node4,node2,100,31000,31029,29
node4_123,node4,node3,100,31000,31029,29
node4_124,node4,node0,100,32000,32030,30
node4_125,node4,node1,100,32000,32030,30
node4_126,node4,node2,100,32000,32029,29
node4_127,node4,node3,100,32000,32029,29
node4_128,node4,node0,100,33000,33030,30
node4_129,node4,node1,100,33000,33030,30
node4_130,node4,node2,100,33000,33029,29
node4_131,node4,node3,100,33000,33029,29
node4_132,node4,node0,100,34000,34030,30
node4_133,node4,node1,100,34000,34030,30
node4_134,node4,node2,100,34000,34029,29
node4_135,node4,node3,100,34000,34029,29
node4_136,node4,node0,100,35000,35030,30
node4_137,node4,node1,100,35000,35030,30
node4_138,node4,node2,100,35000,35029,29
node4_139,node4,node3,100,35000,35029,29
node4_140,node4,node0,100,36000,36030,30
node4_141,node4,node1,100,36000,36030,30
node4_142,node4,node2,100,36000,36029,29
node4_143,node4,node3,100,36000,36029,29
node4_144,node4,node0,100,37000,37030,30
