msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node4_0,node4,node0,200,145,192,47
node4_1,node4,node1,200,145,203,58
node4_2,node4,node2,200,145,214,69
node4_3,node4,node3,200,145,225,80
node4_4,node4,node0,200,2025,2072,47
node4_5,node4,node1,200,2025,2083,58
node4_6,node4,node2,200,2025,2094,69
node4_7,node4,node3,200,2025,2105,80
node4_8,node4,node0,200,3468,3515,47
node4_9,node4,node1,200,3468,3526,58
node4_10,node4,node2,200,3468,3537,69
node4_11,node4,node3,200,3468,3548,80
node4_12,node4,node0,200,3762,3809,47
node4_13,node4,node1,200,3762,3820,58
node4_14,node4,node2,200,3762,3831,69
node4_15,node4,node3,200,3762,3842,80
node4_16,node4,node0,200,4446,4494,48
node4_17,node4,node1,200,4446,4505,59
node4_18,node4,node2,200,4446,4516,70
node4_19,node4,node3,200,4446,4527,81
node4_20,node4,node0,200,5043,5090,47
node4_21,node4,node1,200,5043,5101,58
node4_22,node4,node2,200,5043,5111,68
node4_23,node4,node3,200,5043,5116,73
node4_24,node4,node0,200,6098,6146,48
node4_25,node4,node1,200,6098,6157,59
node4_26,node4,node2,200,6098,6162,64
node4_27,node4,node3,200,6098,6164,66
node4_28,node4,node0,200,7652,7698,46
node4_29,node4,node1,200,7652,7710,58
node4_30,node4,node2,200,7652,7715,63
node4_31,node4,node3,200,7652,7718,66
node4_32,node4,node0,200,7751,7798,47
node4_33,node4,node1,200,7751,7808,57
node4_34,node4,node2,200,7751,7815,64
node4_35,node4,node3,200,7751,7818,67
node4_36,node4,node0,200,7798,7845,47
node4_37,node4,node1,200,7798,7855,57
node4_38,node4,node2,200,7798,7861,63
node4_39,node4,node3,200,7798,7864,66
node4_40,node4,node0,200,9586,9632,46
node4_41,node4,node1,200,9586,9644,58
node4_42,node4,node2,200,9586,9648,62
node4_43,node4,node3,200,9586,9652,66
node4_44,node4,node0,200,10153,10199,46
node4_45,node4,node1,200,10153,10211,58
node4_46,node4,node2,200,10153,10215,62
node4_47,node4,node3,200,10153,10219,66
node4_48,node4,node0,200,11590,11637,47
node4_49,node4,node1,200,11590,11647,57
node4_50,node4,node2,200,11590,11653,63
node4_51,node4,node3,200,11590,11657,67
node4_52,node4,node0,200,11637,11684,47
node4_53,node4,node1,200,11637,11696,59
node4_54,node4,node2,200,11637,11700,63
node4_55,node4,node3,200,11637,11704,67
node4_56,node4,node0,200,12181,12227,46
node4_57,node4,node1,200,12181,12239,58
node4_58,node4,node2,200,12181,12243,62
node4_59,node4,node3,200,12181,12247,66
node4_60,node4,node0,200,13460,13507,47
node4_61,node4,node1,200,13460,13519,59
node4_62,node4,node2,200,13460,13523,63
node4_63,node4,node3,200,13460,13527,67
node4_64,node4,node0,200,13720,13767,47
node4_65,node4,node1,200,13720,13777,57
node4_66,node4,node2,200,13720,13783,63
node4_67,node4,node3,200,13720,13784,64
node4_68,node4,node0,200,16625,16672,47
node4_69,node4,node1,200,16625,16684,59
node4_70,node4,node2,200,16625,16688,63
node4_71,node4,node3,200,16625,16689,64
node4_72,node4,node0,200,18942,18989,47
node4_73,node4,node1,200,18942,19001,59
node4_74,node4,node2,200,18942,19005,63
node4_75,node4,node3,200,18942,19006,64
node4_76,node4,node0,200,18989,19036,47
node4_77,node4,node1,200,18989,19048,59
node4_78,node4,node2,200,18989,19052,63
node4_79,node4,node3,200,18989,19053,64
node4_80,node4,node0,200,19001,19048,47
node4_81,node4,node1,200,19001,19058,57
node4_82,node4,node2,200,19001,19064,63
node4_83,node4,node3,200,19001,19065,64
node4_84,node4,node0,200,19778,19824,46
node4_85,node4,node1,200,19778,19836,58
node4_86,node4,node2,200,19778,19840,62
node4_87,node4,node3,200,19778,19841,63
node4_88,node4,node0,200,22578,22625,47
node4_89,node4,node1,200,22578,22637,59
node4_90,node4,node2,200,22578,22641,63
node4_91,node4,node3,200,22578,22642,64
node4_92,node4,node0,200,23058,23105,47
node4_93,node4,node1,200,23058,23117,59
node4_94,node4,node2,200,23058,23121,63
