msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node4_0,node4,node0,8,145,192,47
node4_1,node4,node1,8,145,203,58
node4_2,node4,node2,8,145,214,69
node4_3,node4,node3,8,145,225,80
node4_4,node4,node0,8,2025,2073,48
node4_5,node4,node1,8,2025,2084,59
node4_6,node4,node2,8,2025,2095,70
node4_7,node4,node3,8,2025,2106,81
node4_8,node4,node0,8,3468,3515,47
node4_9,node4,node1,8,3468,3526,58
node4_10,node4,node2,8,3468,3537,69
node4_11,node4,node3,8,3468,3548,80
node4_12,node4,node0,8,3762,3809,47
node4_13,node4,node1,8,3762,3820,58
node4_14,node4,node2,8,3762,3831,69
node4_15,node4,node3,8,3762,3842,80
node4_16,node4,node0,8,4446,4493,47
node4_17,node4,node1,8,4446,4504,58
node4_18,node4,node2,8,4446,4515,69
node4_19,node4,node3,8,4446,4526,80
node4_20,node4,node0,8,5043,5090,47
node4_21,node4,node1,8,5043,5100,57
node4_22,node4,node2,8,5043,5112,69
node4_23,node4,node3,8,5043,5116,73
node4_24,node4,node0,8,6098,6146,48
node4_25,node4,node1,8,6098,6157,59
node4_26,node4,node2,8,6098,6162,64
node4_27,node4,node3,8,6098,6164,66
node4_28,node4,node0,8,7652,7699,47
node4_29,node4,node1,8,7652,7709,57
node4_30,node4,node2,8,7652,7715,63
node4_31,node4,node3,8,7652,7718,66
node4_32,node4,node0,8,7751,7799,48
node4_33,node4,node1,8,7751,7808,57
node4_34,node4,node2,8,7751,7815,64
node4_35,node4,node3,8,7751,7818,67
node4_36,node4,node0,8,7799,7847,48
node4_37,node4,node1,8,7799,7858,59
node4_38,node4,node2,8,7799,7862,63
node4_39,node4,node3,8,7799,7865,66
node4_40,node4,node0,8,9586,9633,47
node4_41,node4,node1,8,9586,9644,58
node4_42,node4,node2,8,9586,9648,62
node4_43,node4,node3,8,9586,9652,66
node4_44,node4,node0,8,10153,10200,47
node4_45,node4,node1,8,10153,10211,58
node4_46,node4,node2,8,10153,10215,62
node4_47,node4,node3,8,10153,10219,66
node4_48,node4,node0,8,11590,11638,48
node4_49,node4,node1,8,11590,11647,57
node4_50,node4,node2,8,11590,11653,63
node4_51,node4,node3,8,11590,11657,67
node4_52,node4,node0,8,11638,11686,48
node4_53,node4,node1,8,11638,11697,59
node4_54,node4,node2,8,11638,11701,63
node4_55,node4,node3,8,11638,11705,67
node4_56,node4,node0,8,12181,12228,47
node4_57,node4,node1,8,12181,12239,58
node4_58,node4,node2,8,12181,12243,62
node4_59,node4,node3,8,12181,12247,66
node4_60,node4,node0,8,13460,13508,48
node4_61,node4,node1,8,13460,13519,59
node4_62,node4,node2,8,13460,13523,63
node4_63,node4,node3,8,13460,13527,67
