msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node4,node0,315,145,197,52.0,,78,,,,4,,,0,,4,4,5,4
msg_1,node4,node1,315,145,203,58.0,,56,,52.0,,4,,,0,52.0,3,3,5,4
msg_2,node4,node2,315,145,214,69.0,,56,,52.0,,4,,,0,52.0,3,3,5,4
msg_3,node4,node3,315,145,225,80.0,,65,,59.666666666666664,,4,,,0,59.666666666666664,1,1,5,4
msg_4,node4,node0,315,2025,2077,52.0,,53,,64.75,,4,,52.0,0,64.75,4,4,5,4
msg_5,node4,node1,315,2025,2083,58.0,,58,,62.2,,4,,58.0,0,62.2,3,3,5,4
msg_6,node4,node2,315,2025,2094,69.0,,71,,61.5,,4,,69.0,0,61.5,2,2,5,4
msg_7,node4,node3,315,2025,2105,80.0,,77,,61.5,,4,,80.0,0,61.5,2,2,5,4
msg_8,node4,node0,315,3468,3520,52.0,,53,,64.75,,4,,52.0,0,64.75,4,4,5,4
msg_9,node4,node1,315,3468,3526,58.0,,58,,63.333333333333336,,4,,58.0,0,63.333333333333336,3,3,5,4
msg_10,node4,node2,316,3468,3537,69.0,,67,,63.333333333333336,,4,,69.0,0,63.333333333333336,3,3,5,4
msg_11,node4,node3,316,3468,3548,80.0,,76,,63.36363636363637,,4,,80.0,0,63.36363636363637,1,1,5,4
msg_12,node4,node0,316,3761,3815,54.0,,53,,64.75,,4,,52.0,0,64.75,4,4,5,4
msg_13,node4,node1,316,3761,3821,60.0,,58,,63.92307692307692,,4,,58.0,0,63.92307692307692,3,3,5,4
msg_14,node4,node2,316,3761,3832,71.0,,67,,63.92307692307692,,4,,69.0,0,63.92307692307692,3,3,5,4
msg_15,node4,node3,316,3761,3843,82.0,,76,,64.13333333333334,,4,,80.0,0,64.13333333333334,1,1,5,4
msg_16,node4,node0,316,4445,4498,53.0,,53,,65.25,,4,,52.5,0,65.25,4,4,5,4
msg_17,node4,node1,316,4445,4504,59.0,,58,,64.52941176470588,,4,,58.5,0,64.52941176470588,3,3,5,4
msg_18,node4,node2,316,4445,4521,76.0,,67,,64.52941176470588,,4,,69.5,0,64.52941176470588,3,3,5,4
msg_19,node4,node3,316,4445,4526,81.0,,77,,64.84210526315789,,4,,80.5,0,64.84210526315789,1,1,5,4
msg_20,node4,node0,316,5042,5096,54.0,,56,,65.65,,4,,52.6,0,65.65,4,4,5,4
msg_21,node4,node1,316,5042,5102,60.0,,58,,65.0952380952381,,4,,58.6,0,65.0952380952381,3,3,5,4
msg_22,node4,node2,316,5042,5119,77.0,,68,,65.0952380952381,,4,,70.8,0,65.0952380952381,3,3,5,4
msg_23,node4,node3,316,5042,5124,82.0,,79,,65.3913043478261,,4,,80.6,0,65.3913043478261,1,1,5,4
msg_24,node4,node0,316,6098,6150,52.0,,56,,66.08333333333333,,4,,52.833333333333336,0,66.08333333333333,4,4,5,4
msg_25,node4,node1,316,6098,6156,58.0,,59,,65.52,,4,,58.833333333333336,0,65.52,3,3,5,4
msg_26,node4,node2,316,6098,6167,69.0,,71,,65.52,,4,,71.83333333333333,0,65.52,3,3,5,4
msg_27,node4,node3,316,6098,6178,80.0,,79,,65.37037037037037,,4,,80.83333333333333,0,65.37037037037037,1,1,5,4
msg_28,node4,node0,316,7651,7705,54.0,,56,,65.89285714285714,,4,,52.714285714285715,0,65.89285714285714,4,4,5,4
msg_29,node4,node1,316,7651,7711,60.0,,59,,65.48275862068965,,4,,58.714285714285715,0,65.48275862068965,3,3,5,4
msg_30,node4,node2,316,7651,7728,77.0,,71,,65.48275862068965,,4,,71.42857142857143,0,65.48275862068965,3,3,5,4
msg_31,node4,node3,316,7651,7733,82.0,,81,,65.6774193548387,,4,,80.71428571428571,0,65.6774193548387,1,1,5,4
msg_32,node4,node0,316,7751,7798,47.0,,56,,66.1875,,4,,52.875,0,66.1875,8,4,5,4
msg_33,node4,node1,316,7751,7809,58.0,,58,,65.60606060606061,,4,,58.875,0,65.60606060606061,7,4,5,4
msg_34,node4,node2,316,7751,7820,69.0,,68,,65.60606060606061,,4,,72.125,0,65.60606060606061,7,4,5,4
msg_35,node4,node3,316,7751,7864,113.0,,79,,65.21052631578948,,4,,80.875,0,65.21052631578948,2,1,5,4
msg_36,node4,node0,316,7780,7831,51.0,,56,,65.60606060606061,,4,,52.22222222222222,0,65.60606060606061,7,4,5,4
msg_37,node4,node1,316,7780,7842,62.0,,58,,65.60606060606061,,4,,58.875,0,65.60606060606061,7,4,5,4
msg_38,node4,node2,316,7780,7853,73.0,,69,,65.0,,4,,71.77777777777777,0,65.0,3,2,5,4
msg_39,node4,node3,316,7780,7875,95.0,,85,,66.43589743589743,,4,,84.44444444444444,0,66.43589743589743,1,1,5,4
msg_40,node4,node0,316,9585,9639,54.0,,55,,67.15,,4,,52.1,0,67.15,4,4,5,4
msg_41,node4,node1,316,9585,9645,60.0,,59,,66.82926829268293,,4,,59.1,0,66.82926829268293,3,3,5,4
msg_42,node4,node2,316,9585,9656,71.0,,71,,66.82926829268293,,4,,71.9,0,66.82926829268293,3,3,5,4
msg_43,node4,node3,316,9585,9667,82.0,,79,,66.82926829268293,,4,,85.5,0,66.82926829268293,3,3,5,4
msg_44,node4,node0,316,10152,10205,53.0,,55,,67.11363636363636,,4,,52.27272727272727,0,67.11363636363636,4,4,5,4
msg_45,node4,node1,316,10152,10211,59.0,,59,,66.8,,4,,59.18181818181818,0,66.8,3,3,5,4
msg_46,node4,node2,316,10152,10222,70.0,,71,,66.8,,4,,71.81818181818181,0,66.8,3,3,5,4
msg_47,node4,node3,316,10152,10233,81.0,,85,,66.70212765957447,,4,,85.18181818181819,0,66.70212765957447,1,1,5,4
msg_48,node4,node0,316,11590,11643,53.0,,56,,67.0,,4,,52.333333333333336,0,67.0,8,4,5,4
msg_49,node4,node1,316,11590,11654,64.0,,59,,66.4,,4,,59.166666666666664,0,66.4,6,3,5,4
msg_50,node4,node2,316,11590,11665,75.0,,69,,66.4,,4,,71.66666666666667,0,66.4,6,3,5,4
msg_51,node4,node3,316,11590,11676,86.0,,85,,66.55555555555556,,4,,84.83333333333333,0,66.55555555555556,2,1,5,4
msg_52,node4,node0,316,11592,11643,51.0,,56,,67.0,,4,,52.333333333333336,0,67.0,8,4,5,4
msg_53,node4,node1,316,11592,11654,62.0,,59,,66.4,,4,,59.166666666666664,0,66.4,6,3,5,4
msg_54,node4,node2,316,11592,11665,73.0,,69,,66.4,,4,,71.66666666666667,0,66.4,6,3,5,4
msg_55,node4,node3,316,11592,11676,84.0,,85,,66.55555555555556,,4,,84.83333333333333,0,66.55555555555556,2,1,5,4
msg_56,node4,node0,316,12180,12235,,,55,,67.21428571428571,,4,,52.285714285714285,0,67.21428571428571,4,4,5,4
msg_57,node4,node1,316,12180,12237,,,57,,67.21428571428571,,4,,59.714285714285715,0,67.21428571428571,4,4,5,4
msg_58,node4,node2,316,12180,12246,,65.0,68,66.0,67.21428571428571,,4,,72.0,0,67.21428571428571,4,4,5,4
msg_59,node4,node3,316,12180,12251,,68.0,75,71.0,67.21428571428571,,4,,84.85714285714286,0,67.21428571428571,4,4,5,4
msg_60,node4,node0,316,13460,13514,,53.0,55,54.0,66.88333333333334,,4,,52.46666666666667,0,66.88333333333334,4,4,5,4
msg_61,node4,node1,316,13460,13517,,57.0,57,57.0,66.88333333333334,,4,,59.53333333333333,0,66.88333333333334,4,4,5,4
