msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node49_0,node49,node0,100,60000,60053.0,53.0
node49_1,node49,node1,100,60000,60064.0,64.0
node49_2,node49,node2,100,60000,60075.0,75.0
node49_3,node49,node3,100,60000,60086.0,86.0
node49_4,node49,node4,100,60000,60097.0,97.0
node49_5,node49,node5,100,60000,60130.0,130.0
node49_6,node49,node6,100,60000,60141.0,141.0
node49_7,node49,node7,100,60000,60152.0,152.0
node49_8,node49,node8,100,60000,60163.0,163.0
node49_9,node49,node9,100,60000,60174.0,174.0
node49_10,node49,node10,100,60000,60218.0,218.0
node49_11,node49,node11,100,60000,60229.0,229.0
node49_12,node49,node12,100,60000,60240.0,240.0
node49_13,node49,node13,100,60000,60251.0,251.0
node49_14,node49,node14,100,60000,60262.0,262.0
node49_15,node49,node15,100,60000,60273.0,273.0
node49_16,node49,node16,100,60000,60306.0,306.0
node49_17,node49,node17,100,60000,60317.0,317.0
node49_18,node49,node18,100,60000,60328.0,328.0
node49_19,node49,node19,100,60000,60339.0,339.0
node49_20,node49,node20,100,60000,60350.0,350.0
node49_21,node49,node21,100,60000,60361.0,361.0
node49_22,node49,node22,100,60000,60394.0,394.0
node49_23,node49,node23,100,60000,60405.0,405.0
node49_24,node49,node24,100,60000,60416.0,416.0
node49_25,node49,node25,100,60000,60427.0,427.0
node49_26,node49,node26,100,60000,60444.0,444.0
node49_27,node49,node27,100,60000,60488.0,488.0
node49_28,node49,node28,100,60000,60493.0,493.0
node49_29,node49,node29,100,60000,60504.0,504.0
node49_30,node49,node30,100,60000,60515.0,515.0
node49_31,node49,node31,100,60000,60526.0,526.0
node49_32,node49,node32,100,60000,60537.0,537.0
node49_33,node49,node33,100,60000,60581.0,581.0
node49_34,node49,node34,100,60000,60592.0,592.0
node49_35,node49,node35,100,60000,60603.0,603.0
node49_36,node49,node36,100,60000,60614.0,614.0
node49_37,node49,node37,100,60000,60625.0,625.0
node49_38,node49,node38,100,60000,60636.0,636.0
node49_39,node49,node39,100,60000,60674.0,674.0
node49_40,node49,node40,100,60000,60685.0,685.0
node49_41,node49,node41,100,60000,60696.0,696.0
node49_42,node49,node42,100,60000,60707.0,707.0
node49_43,node49,node43,100,60000,60718.0,718.0
node49_44,node49,node44,100,60000,60735.0,735.0
node49_45,node49,node45,100,60000,60774.0,774.0
node49_46,node49,node46,100,60000,60785.0,785.0
node49_47,node49,node47,100,60000,60796.0,796.0
node49_48,node49,node48,100,60000,60807.0,807.0
node49_49,node49,node0,100,120000,120052.0,52.0
node49_50,node49,node1,100,120000,120063.0,63.0
node49_51,node49,node2,100,120000,120074.0,74.0
node49_52,node49,node3,100,120000,120085.0,85.0
node49_53,node49,node4,100,120000,120096.0,96.0
node49_54,node49,node5,100,120000,120129.0,129.0
node49_55,node49,node6,100,120000,120140.0,140.0
node49_56,node49,node7,100,120000,120151.0,151.0
node49_57,node49,node8,100,120000,120162.0,162.0
node49_58,node49,node9,100,120000,120173.0,173.0
node49_59,node49,node10,100,120000,120217.0,217.0
node49_60,node49,node11,100,120000,120228.0,228.0
node49_61,node49,node12,100,120000,120239.0,239.0
node49_62,node49,node13,100,120000,120250.0,250.0
node49_63,node49,node14,100,120000,120261.0,261.0
node49_64,node49,node15,100,120000,120272.0,272.0
node49_65,node49,node16,100,120000,120305.0,305.0
node49_66,node49,node17,100,120000,120316.0,316.0
node49_67,node49,node18,100,120000,120327.0,327.0
node49_68,node49,node19,100,120000,120338.0,338.0
node49_69,node49,node20,100,120000,120349.0,349.0
node49_70,node49,node21,100,120000,120360.0,360.0
node49_71,node49,node22,100,120000,120404.0,404.0
node49_72,node49,node23,100,120000,120409.0,409.0
node49_73,node49,node24,100,120000,120420.0,420.0
node49_74,node49,node25,100,120000,120431.0,431.0
node49_75,node49,node26,100,120000,120442.0,442.0
node49_76,node49,node27,100,120000,120453.0,453.0
node49_77,node49,node28,100,120000,120497.0,497.0
node49_78,node49,node29,100,120000,120508.0,508.0
node49_79,node49,node30,100,120000,120519.0,519.0
node49_80,node49,node31,100,120000,120530.0,530.0
node49_81,node49,node32,100,120000,120541.0,541.0
node49_82,node49,node33,100,120000,120552.0,552.0
node49_83,node49,node34,100,120000,120585.0,585.0
node49_84,node49,node35,100,120000,120596.0,596.0
node49_85,node49,node36,100,120000,120607.0,607.0
node49_86,node49,node37,100,120000,120618.0,618.0
node49_87,node49,node38,100,120000,120629.0,629.0
node49_88,node49,node39,100,120000,120640.0,640.0
node49_89,node49,node40,100,120000,120684.0,684.0
node49_90,node49,node41,100,120000,120695.0,695.0
node49_91,node49,node42,100,120000,120706.0,706.0
node49_92,node49,node43,100,120000,120717.0,717.0
node49_93,node49,node44,100,120000,120728.0,728.0
node49_94,node49,node45,100,120000,120739.0,739.0
node49_95,node49,node46,100,120000,120778.0,778.0
node49_96,node49,node47,100,120000,120789.0,789.0
node49_97,node49,node48,100,120000,120800.0,800.0
node49_98,node49,node0,100,180000,180053.0,53.0
node49_99,node49,node1,100,180000,180064.0,64.0
node49_100,node49,node2,100,180000,180075.0,75.0
node49_101,node49,node3,100,180000,180086.0,86.0
node49_102,node49,node4,100,180000,180097.0,97.0
node49_103,node49,node5,100,180000,180130.0,130.0
node49_104,node49,node6,100,180000,180141.0,141.0
node49_105,node49,node7,100,180000,180152.0,152.0
node49_106,node49,node8,100,180000,180163.0,163.0
node49_107,node49,node9,100,180000,180174.0,174.0
node49_108,node49,node10,100,180000,180218.0,218.0
node49_109,node49,node11,100,180000,180229.0,229.0
node49_110,node49,node12,100,180000,180240.0,240.0
node49_111,node49,node13,100,180000,180251.0,251.0
node49_112,node49,node14,100,180000,180262.0,262.0
node49_113,node49,node15,100,180000,180273.0,273.0
node49_114,node49,node16,100,180000,180306.0,306.0
node49_115,node49,node17,100,180000,180317.0,317.0
node49_116,node49,node18,100,180000,180334.0,334.0
node49_117,node49,node19,100,180000,180339.0,339.0
node49_118,node49,node20,100,180000,180350.0,350.0
node49_119,node49,node21,100,180000,180394.0,394.0
node49_120,node49,node22,100,180000,180405.0,405.0
node49_121,node49,node23,100,180000,180416.0,416.0
node49_122,node49,node24,100,180000,180427.0,427.0
node49_123,node49,node25,100,180000,180438.0,438.0
node49_124,node49,node26,100,180000,180449.0,449.0
node49_125,node49,node27,100,180000,180482.0,482.0
node49_126,node49,node28,100,180000,180493.0,493.0
node49_127,node49,node29,100,180000,180504.0,504.0
node49_128,node49,node30,100,180000,180515.0,515.0
node49_129,node49,node31,100,180000,180526.0,526.0
node49_130,node49,node32,100,180000,180559.0,559.0
node49_131,node49,node33,100,180000,180575.0,575.0
node49_132,node49,node34,100,180000,180581.0,581.0
node49_133,node49,node35,100,180000,180592.0,592.0
node49_134,node49,node36,100,180000,180603.0,603.0
node49_135,node49,node37,100,180000,180647.0,647.0
node49_136,node49,node38,100,180000,180658.0,658.0
node49_137,node49,node39,100,180000,180669.0,669.0
node49_138,node49,node40,100,180000,180680.0,680.0
node49_139,node49,node41,100,180000,180691.0,691.0
node49_140,node49,node42,100,180000,180702.0,702.0
node49_141,node49,node43,100,180000,180735.0,735.0
node49_142,node49,node44,100,180000,180746.0,746.0
node49_143,node49,node45,100,180000,180757.0,757.0
node49_144,node49,node46,100,180000,180768.0,768.0
node49_145,node49,node47,100,180000,180779.0,779.0
node49_146,node49,node48,100,180000,180813.0,813.0
node49_147,node49,node0,100,240000,240052.0,52.0
node49_148,node49,node1,100,240000,240063.0,63.0
node49_149,node49,node2,100,240000,240074.0,74.0
node49_150,node49,node3,100,240000,240091.0,91.0
node49_151,node49,node4,100,240000,240096.0,96.0
node49_152,node49,node5,100,240000,240129.0,129.0
node49_153,node49,node6,100,240000,240140.0,140.0
node49_154,node49,node7,100,240000,240151.0,151.0
node49_155,node49,node8,100,240000,240162.0,162.0
node49_156,node49,node9,100,240000,240173.0,173.0
node49_157,node49,node10,100,240000,240217.0,217.0
node49_158,node49,node11,100,240000,240228.0,228.0
node49_159,node49,node12,100,240000,240239.0,239.0
node49_160,node49,node13,100,240000,240250.0,250.0
node49_161,node49,node14,100,240000,240261.0,261.0
node49_162,node49,node15,100,240000,240272.0,272.0
node49_163,node49,node16,100,240000,240305.0,305.0
node49_164,node49,node17,100,240000,240316.0,316.0
node49_165,node49,node18,100,240000,240327.0,327.0
node49_166,node49,node19,100,240000,240338.0,338.0
node49_167,node49,node20,100,240000,240349.0,349.0
node49_168,node49,node21,100,240000,240393.0,393.0
