msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node49_0,node49,node0,100,145,197.0,52.0
node49_1,node49,node1,100,145,208.0,63.0
node49_2,node49,node2,100,145,219.0,74.0
node49_3,node49,node3,100,145,230.0,85.0
node49_4,node49,node4,100,145,241.0,96.0
node49_5,node49,node5,100,145,274.0,129.0
node49_6,node49,node6,100,145,285.0,140.0
node49_7,node49,node7,100,145,296.0,151.0
node49_8,node49,node8,100,145,307.0,162.0
node49_9,node49,node9,100,145,318.0,173.0
node49_10,node49,node10,100,145,362.0,217.0
node49_11,node49,node11,100,145,373.0,228.0
node49_12,node49,node12,100,145,384.0,239.0
node49_13,node49,node13,100,145,401.0,256.0
node49_14,node49,node14,100,145,406.0,261.0
node49_15,node49,node15,100,145,417.0,272.0
node49_16,node49,node16,100,145,450.0,305.0
node49_17,node49,node17,100,145,461.0,316.0
node49_18,node49,node18,100,145,472.0,327.0
node49_19,node49,node19,100,145,483.0,338.0
node49_20,node49,node20,100,145,494.0,349.0
node49_21,node49,node21,100,145,505.0,360.0
node49_22,node49,node22,100,145,538.0,393.0
node49_23,node49,node23,100,145,549.0,404.0
node49_24,node49,node24,100,145,560.0,415.0
node49_25,node49,node25,100,145,571.0,426.0
node49_26,node49,node26,100,145,582.0,437.0
node49_27,node49,node27,100,145,615.0,470.0
node49_28,node49,node28,100,145,626.0,481.0
node49_29,node49,node29,100,145,637.0,492.0
node49_30,node49,node30,100,145,648.0,503.0
node49_31,node49,node31,100,145,659.0,514.0
node49_32,node49,node32,100,145,692.0,547.0
node49_33,node49,node33,100,145,714.0,569.0
node49_34,node49,node34,100,145,703.0,558.0
node49_35,node49,node35,100,145,725.0,580.0
node49_36,node49,node36,100,145,736.0,591.0
node49_37,node49,node37,100,145,747.0,602.0
node49_38,node49,node38,100,145,785.0,640.0
node49_39,node49,node39,100,145,796.0,651.0
node49_40,node49,node40,100,145,807.0,662.0
node49_41,node49,node41,100,145,818.0,673.0
node49_42,node49,node42,100,145,829.0,684.0
node49_43,node49,node43,100,145,840.0,695.0
node49_44,node49,node44,100,145,875.0,730.0
node49_45,node49,node45,100,145,886.0,741.0
node49_46,node49,node46,100,145,897.0,752.0
node49_47,node49,node47,100,145,908.0,763.0
node49_48,node49,node48,100,145,919.0,774.0
node49_49,node49,node0,100,2025,2077.0,52.0
node49_50,node49,node1,100,2025,2088.0,63.0
node49_51,node49,node2,100,2025,2099.0,74.0
node49_52,node49,node3,100,2025,2110.0,85.0
node49_53,node49,node4,100,2025,2121.0,96.0
node49_54,node49,node5,100,2025,2132.0,107.0
node49_55,node49,node6,100,2025,2176.0,151.0
node49_56,node49,node7,100,2025,2187.0,162.0
node49_57,node49,node8,100,2025,2198.0,173.0
node49_58,node49,node9,100,2025,2209.0,184.0
node49_59,node49,node10,100,2025,2220.0,195.0
node49_60,node49,node11,100,2025,2264.0,239.0
node49_61,node49,node12,100,2025,2275.0,250.0
node49_62,node49,node13,100,2025,2286.0,261.0
node49_63,node49,node14,100,2025,2297.0,272.0
node49_64,node49,node15,100,2025,2308.0,283.0
node49_65,node49,node16,100,2025,2319.0,294.0
node49_66,node49,node17,100,2025,2357.0,332.0
node49_67,node49,node18,100,2025,2368.0,343.0
node49_68,node49,node19,100,2025,2379.0,354.0
node49_69,node49,node20,100,2025,2390.0,365.0
node49_70,node49,node21,100,2025,2401.0,376.0
node49_71,node49,node22,100,2025,2412.0,387.0
node49_72,node49,node23,100,2025,2423.0,398.0
node49_73,node49,node24,100,2025,2473.0,448.0
node49_74,node49,node25,100,2025,2478.0,453.0
node49_75,node49,node26,100,2025,2489.0,464.0
node49_76,node49,node27,100,2025,2500.0,475.0
node49_77,node49,node28,100,2025,2511.0,486.0
node49_78,node49,node29,100,2025,2522.0,497.0
node49_79,node49,node30,100,2025,2555.0,530.0
node49_80,node49,node31,100,2025,2566.0,541.0
node49_81,node49,node32,100,2025,2577.0,552.0
node49_82,node49,node33,100,2025,2588.0,563.0
node49_83,node49,node34,100,2025,2599.0,574.0
node49_84,node49,node35,100,2025,2610.0,585.0
node49_85,node49,node36,100,2025,2654.0,629.0
node49_86,node49,node37,100,2025,2665.0,640.0
node49_87,node49,node38,100,2025,2676.0,651.0
node49_88,node49,node39,100,2025,2687.0,662.0
node49_89,node49,node40,100,2025,2698.0,673.0
node49_90,node49,node41,100,2025,2709.0,684.0
node49_91,node49,node42,100,2025,2742.0,717.0
node49_92,node49,node43,100,2025,2753.0,728.0
node49_93,node49,node44,100,2025,2764.0,739.0
node49_94,node49,node45,100,2025,2775.0,750.0
node49_95,node49,node46,100,2025,2786.0,761.0
node49_96,node49,node47,100,2025,2820.0,795.0
node49_97,node49,node48,100,2025,2831.0,806.0
node49_98,node49,node0,100,3468,3521.0,53.0
node49_99,node49,node1,100,3468,3532.0,64.0
node49_100,node49,node2,100,3468,3543.0,75.0
node49_101,node49,node3,100,3468,3554.0,86.0
node49_102,node49,node4,100,3468,3565.0,97.0
node49_103,node49,node5,100,3468,3598.0,130.0
node49_104,node49,node6,100,3468,3609.0,141.0
node49_105,node49,node7,100,3468,3620.0,152.0
node49_106,node49,node8,100,3468,3631.0,163.0
node49_107,node49,node9,100,3468,3642.0,174.0
node49_108,node49,node10,100,3468,3686.0,218.0
node49_109,node49,node11,100,3468,3697.0,229.0
node49_110,node49,node12,100,3468,3708.0,240.0
node49_111,node49,node13,100,3468,3719.0,251.0
node49_112,node49,node14,100,3468,3730.0,262.0
node49_113,node49,node15,100,3468,3741.0,273.0
node49_114,node49,node16,100,3468,3955.0,487.0
node49_115,node49,node17,100,3468,4032.0,564.0
node49_116,node49,node18,100,3468,4043.0,575.0
node49_117,node49,node19,100,3468,4065.0,597.0
node49_118,node49,node20,100,3468,4098.0,630.0
node49_119,node49,node21,100,3468,4142.0,674.0
node49_120,node49,node22,100,3468,4164.0,696.0
node49_121,node49,node23,100,3468,4175.0,707.0
node49_122,node49,node24,100,3468,4186.0,718.0
node49_123,node49,node25,100,3468,4197.0,729.0
node49_124,node49,node26,100,3468,4241.0,773.0
node49_125,node49,node27,100,3468,4263.0,795.0
node49_126,node49,node28,100,3468,4285.0,817.0
node49_127,node49,node29,100,3468,4329.0,861.0
node49_128,node49,node30,100,3468,4351.0,883.0
node49_129,node49,node31,100,3468,4362.0,894.0
node49_130,node49,node32,100,3468,4406.0,938.0
node49_131,node49,node33,100,3468,4417.0,949.0
node49_132,node49,node34,100,3468,4439.0,971.0
node49_133,node49,node35,100,3468,4989.0,1521.0
node49_134,node49,node36,100,3468,5044.0,1576.0
node49_135,node49,node37,100,3468,5583.0,2115.0
node49_136,node49,node38,100,3468,5638.0,2170.0
node49_137,node49,node39,100,3468,5682.0,2214.0
node49_138,node49,node40,100,3468,5693.0,2225.0
node49_139,node49,node41,100,3468,5737.0,2269.0
node49_140,node49,node42,100,3468,5781.0,2313.0
node49_141,node49,node43,100,3468,5803.0,2335.0
node49_142,node49,node44,100,3468,5847.0,2379.0
node49_143,node49,node45,100,3468,5869.0,2401.0
node49_144,node49,node46,100,3468,5880.0,2412.0
node49_145,node49,node47,100,3468,5935.0,2467.0
node49_146,node49,node48,100,3468,5946.0,2478.0
node49_147,node49,node0,100,3762,3812.0,50.0
