msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node4_0,node4,node0,200,145,192,47
node4_1,node4,node1,200,145,203,58
node4_2,node4,node2,200,145,214,69
node4_3,node4,node3,200,145,225,80
node4_4,node4,node0,200,2025,2072,47
node4_5,node4,node1,200,2025,2083,58
node4_6,node4,node2,200,2025,2094,69
node4_7,node4,node3,200,2025,2105,80
node4_8,node4,node0,200,3468,3515,47
node4_9,node4,node1,200,3468,3526,58
node4_10,node4,node2,200,3468,3537,69
node4_11,node4,node3,200,3468,3548,80
node4_12,node4,node0,200,3762,3809,47
node4_13,node4,node1,200,3762,3820,58
node4_14,node4,node2,200,3762,3831,69
node4_15,node4,node3,200,3762,3842,80
node4_16,node4,node0,200,4446,4494,48
node4_17,node4,node1,200,4446,4505,59
node4_18,node4,node2,200,4446,4516,70
node4_19,node4,node3,200,4446,4527,81
node4_20,node4,node0,200,5043,5090,47
node4_21,node4,node1,200,5043,5100,57
node4_22,node4,node2,200,5043,5111,68
node4_23,node4,node3,200,5043,5125,82
node4_24,node4,node0,200,6098,6146,48
node4_25,node4,node1,200,6098,6151,53
node4_26,node4,node2,200,6098,6157,59
node4_27,node4,node3,200,6098,6181,83
node4_28,node4,node0,200,7652,7699,47
node4_29,node4,node1,200,7652,7704,52
node4_30,node4,node2,200,7652,7707,55
node4_31,node4,node3,200,7652,7734,82
node4_32,node4,node0,200,7751,7799,48
node4_33,node4,node1,200,7751,7804,53
node4_34,node4,node2,200,7751,7807,56
node4_35,node4,node3,200,7751,7834,83
node4_36,node4,node0,200,7799,7852,53
node4_37,node4,node1,200,7799,7857,58
node4_38,node4,node2,200,7799,7865,66
node4_39,node4,node3,200,7799,7892,93
node4_40,node4,node0,200,9586,9633,47
node4_41,node4,node1,200,9586,9638,52
node4_42,node4,node2,200,9586,9641,55
node4_43,node4,node3,200,9586,9668,82
node4_44,node4,node0,200,10153,10205,52
node4_45,node4,node1,200,10153,10210,57
node4_46,node4,node2,200,10153,10218,65
node4_47,node4,node3,200,10153,10245,92
node4_48,node4,node0,200,11590,11638,48
node4_49,node4,node1,200,11590,11643,53
node4_50,node4,node2,200,11590,11646,56
node4_51,node4,node3,200,11590,11673,83
node4_52,node4,node0,200,11638,11691,53
node4_53,node4,node1,200,11638,11696,58
node4_54,node4,node2,200,11638,11704,66
node4_55,node4,node3,200,11638,11731,93
node4_56,node4,node0,200,12181,12228,47
node4_57,node4,node1,200,12181,12233,52
node4_58,node4,node2,200,12181,12236,55
node4_59,node4,node3,200,12181,12263,82
node4_60,node4,node0,200,13460,13508,48
node4_61,node4,node1,200,13460,13513,53
node4_62,node4,node2,200,13460,13516,56
node4_63,node4,node3,200,13460,13543,83
node4_64,node4,node0,200,13720,13773,53
node4_65,node4,node1,200,13720,13778,58
node4_66,node4,node2,200,13720,13781,61
node4_67,node4,node3,200,13720,13813,93
node4_68,node4,node0,200,16625,16678,53
node4_69,node4,node1,200,16625,16678,53
node4_70,node4,node2,200,16625,16681,56
node4_71,node4,node3,200,16625,16708,83
node4_72,node4,node0,200,18942,19000,58
node4_73,node4,node1,200,18942,19000,58
node4_74,node4,node2,200,18942,19003,61
node4_75,node4,node3,200,18942,19035,93
node4_76,node4,node0,200,19000,19051,51
node4_77,node4,node1,200,19000,19051,51
node4_78,node4,node2,200,19000,19056,56
node4_79,node4,node3,200,19000,19095,95
node4_80,node4,node0,200,19000,19051,51
node4_81,node4,node1,200,19000,19051,51
node4_82,node4,node2,200,19000,19056,56
node4_83,node4,node3,200,19000,19095,95
node4_84,node4,node0,200,19778,19830,52
node4_85,node4,node1,200,19778,19830,52
node4_86,node4,node2,200,19778,19833,55
node4_87,node4,node3,200,19778,19860,82
node4_88,node4,node0,200,22578,22631,53
node4_89,node4,node1,200,22578,22631,53
node4_90,node4,node2,200,22578,22634,56
node4_91,node4,node3,200,22578,22661,83
node4_92,node4,node0,200,23058,23116,58
node4_93,node4,node1,200,23058,23116,58
node4_94,node4,node2,200,23058,23120,62
