msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node9,node0,315,8658,8705,47,,,,9,,,0,,9,9,10,9
msg_1,node9,node1,315,8658,8716,58,,,47.0,9,,,0,47.0,8,8,10,9
msg_2,node9,node2,315,8658,8727,69,,,52.5,9,,,0,52.5,7,7,10,9
msg_3,node9,node3,315,8658,8738,80,,,52.5,9,,,0,52.5,7,7,10,9
msg_4,node9,node4,315,8658,8749,91,,,52.5,9,,,0,52.5,7,7,10,9
msg_5,node9,node5,315,8658,8760,102,,,69.0,9,,,0,69.0,4,4,10,9
msg_6,node9,node6,315,8658,8771,113,,,74.5,9,,,0,74.5,3,3,10,9
msg_7,node9,node7,315,8658,8782,124,,,74.5,9,,,0,74.5,3,3,10,9
msg_8,node9,node8,315,8658,8793,135,,,85.5,9,,,0,85.5,1,1,10,9
msg_9,node9,node0,315,121466,121514,48,,,91.0,9,47.0,,0,91.0,9,9,10,9
msg_10,node9,node1,316,121466,121525,59,,,86.7,9,58.0,,0,86.7,8,8,10,9
msg_11,node9,node2,316,121466,121536,70,,,84.18181818181819,9,69.0,,0,84.18181818181819,7,7,10,9
msg_12,node9,node3,316,121466,121547,81,,,84.18181818181819,9,80.0,,0,84.18181818181819,7,7,10,9
msg_13,node9,node4,316,121466,121558,92,,,82.84615384615384,9,91.0,,0,82.84615384615384,5,5,10,9
msg_14,node9,node5,316,121466,121569,103,,,83.5,9,102.0,,0,83.5,4,4,10,9
msg_15,node9,node6,316,121466,121580,114,,,83.5,9,113.0,,0,83.5,4,4,10,9
msg_16,node9,node7,316,121466,121591,125,,,86.625,9,124.0,,0,86.625,2,2,10,9
msg_17,node9,node8,316,121466,121602,136,,,86.625,9,135.0,,0,86.625,2,2,10,9
msg_18,node9,node0,316,208044,208092,48,,,91.5,9,47.5,,0,91.5,9,9,10,9
msg_19,node9,node1,316,208044,208103,59,,,89.21052631578948,9,58.5,,0,89.21052631578948,8,8,10,9
msg_20,node9,node2,316,208044,208114,70,,,87.7,9,69.5,,0,87.7,7,7,10,9
msg_21,node9,node3,316,208044,208125,81,,,87.7,9,80.5,,0,87.7,7,7,10,9
msg_22,node9,node4,316,208044,208136,92,,,86.5909090909091,9,91.5,,0,86.5909090909091,5,5,10,9
msg_23,node9,node5,316,208044,208147,103,,,86.82608695652173,9,102.5,,0,86.82608695652173,4,4,10,9
msg_24,node9,node6,316,208044,208158,114,,,86.82608695652173,9,113.5,,0,86.82608695652173,4,4,10,9
msg_25,node9,node7,316,208044,208169,125,,,88.56,9,124.5,,0,88.56,2,2,10,9
msg_26,node9,node8,316,208044,208180,136,,,88.56,9,135.5,,0,88.56,2,2,10,9
msg_27,node9,node0,316,225712,225760,48,,,91.66666666666667,9,47.666666666666664,,0,91.66666666666667,9,9,10,9
msg_28,node9,node1,316,225712,225771,59,,,90.10714285714286,9,58.666666666666664,,0,90.10714285714286,8,8,10,9
msg_29,node9,node2,316,225712,225782,70,,,89.03448275862068,9,69.66666666666667,,0,89.03448275862068,7,7,10,9
msg_30,node9,node3,316,225712,225793,81,,,89.03448275862068,9,80.66666666666667,,0,89.03448275862068,7,7,10,9
msg_31,node9,node4,316,225712,225804,92,,,89.03448275862068,9,91.66666666666667,,0,89.03448275862068,7,7,10,9
msg_32,node9,node5,316,225712,225815,103,,,88.28125,9,102.66666666666667,,0,88.28125,4,4,10,9
msg_33,node9,node6,316,225712,225826,114,,,88.72727272727273,9,113.66666666666667,,0,88.72727272727273,3,3,10,9
msg_34,node9,node7,316,225712,225837,125,,,89.47058823529412,9,124.66666666666667,,0,89.47058823529412,2,2,10,9
msg_35,node9,node8,316,225712,225848,136,,,89.47058823529412,9,135.66666666666666,,0,89.47058823529412,2,2,10,9
msg_36,node9,node0,316,266757,266804,47,,,91.75,9,47.75,,0,91.75,9,9,10,9
msg_37,node9,node1,316,266757,266815,58,,,90.54054054054055,9,58.75,,0,90.54054054054055,8,8,10,9
msg_38,node9,node2,316,266757,266826,69,,,89.6842105263158,9,69.75,,0,89.6842105263158,7,7,10,9
msg_39,node9,node3,316,266757,266837,80,,,89.6842105263158,9,80.75,,0,89.6842105263158,7,7,10,9
msg_40,node9,node4,316,266757,266848,91,,,89.6842105263158,9,91.75,,0,89.6842105263158,7,7,10,9
msg_41,node9,node5,316,266757,266859,102,,,88.97560975609755,9,102.75,,0,88.97560975609755,4,4,10,9
msg_42,node9,node6,316,266757,266870,113,,,89.28571428571429,9,113.75,,0,89.28571428571429,3,3,10,9
msg_43,node9,node7,316,266757,266881,124,,,89.28571428571429,9,124.75,,0,89.28571428571429,3,3,10,9
msg_44,node9,node8,316,266757,266892,135,,,90.61363636363636,9,135.75,,0,90.61363636363636,1,1,10,9
msg_45,node9,node0,316,302572,302619,47,,,91.6,9,47.6,,0,91.6,9,9,10,9
msg_46,node9,node1,316,302572,302630,58,,,90.6304347826087,9,58.6,,0,90.6304347826087,8,8,10,9
msg_47,node9,node2,316,302572,302641,69,,,89.93617021276596,9,69.6,,0,89.93617021276596,7,7,10,9
msg_48,node9,node3,316,302572,302652,80,,,89.93617021276596,9,80.6,,0,89.93617021276596,7,7,10,9
msg_49,node9,node4,316,302572,302663,91,,,89.93617021276596,9,91.6,,0,89.93617021276596,7,7,10,9
msg_50,node9,node5,316,302572,302674,102,,,89.34,9,102.6,,0,89.34,4,4,10,9
msg_51,node9,node6,316,302572,302685,113,,,89.58823529411765,9,113.6,,0,89.58823529411765,3,3,10,9
msg_52,node9,node7,316,302572,302696,124,,,89.58823529411765,9,124.6,,0,89.58823529411765,3,3,10,9
msg_53,node9,node8,316,302572,302707,135,,,90.67924528301887,9,135.6,,0,90.67924528301887,1,1,10,9
msg_54,node9,node0,316,365835,365882,47,,,91.5,9,47.5,,0,91.5,9,9,10,9
msg_55,node9,node1,316,365835,365893,58,,,90.69090909090909,9,58.5,,0,90.69090909090909,8,8,10,9
msg_56,node9,node2,316,365835,365904,69,,,90.69090909090909,9,69.5,,0,90.69090909090909,8,8,10,9
msg_57,node9,node3,316,365835,365915,80,,,89.73684210526316,9,80.5,,0,89.73684210526316,6,6,10,9
msg_58,node9,node4,316,365835,365926,91,,,89.56896551724138,9,91.5,,0,89.56896551724138,5,5,10,9
msg_59,node9,node5,316,365835,365937,102,,,89.59322033898304,9,102.5,,0,89.59322033898304,4,4,10,9
msg_60,node9,node6,316,365835,365948,113,,,89.59322033898304,9,113.5,,0,89.59322033898304,4,4,10,9
msg_61,node9,node7,316,365835,365959,124,,,89.59322033898304,9,124.5,,0,89.59322033898304,4,4,10,9
msg_62,node9,node8,316,365835,365970,135,,,90.7258064516129,9,135.5,,0,90.7258064516129,1,1,10,9
msg_63,node9,node0,316,459110,459157,47,,,91.42857142857143,9,47.42857142857143,,0,91.42857142857143,9,9,10,9
msg_64,node9,node1,316,459110,459168,58,,,90.734375,9,58.42857142857143,,0,90.734375,8,8,10,9
msg_65,node9,node2,316,459110,459179,69,,,90.734375,9,69.42857142857143,,0,90.734375,8,8,10,9
msg_66,node9,node3,316,459110,459190,80,,,89.9090909090909,9,80.42857142857143,,0,89.9090909090909,6,6,10,9
msg_67,node9,node4,316,459110,459201,91,,,89.9090909090909,9,91.42857142857143,,0,89.9090909090909,6,6,10,9
msg_68,node9,node5,316,459110,459212,102,,,89.9090909090909,9,102.42857142857143,,0,89.9090909090909,6,6,10,9
msg_69,node9,node6,316,459110,459223,113,,,89.9090909090909,9,113.42857142857143,,0,89.9090909090909,6,6,10,9
msg_70,node9,node7,316,459110,459234,124,,,90.28571428571429,9,124.42857142857143,,0,90.28571428571429,2,2,10,9
msg_71,node9,node8,316,459110,459245,135,,,90.7605633802817,9,135.42857142857142,,0,90.7605633802817,1,1,10,9
msg_72,node9,node0,316,465022,465071,49,,,91.375,9,47.375,,0,91.375,9,9,10,9
msg_73,node9,node1,316,465022,465082,60,,,90.79452054794521,9,58.375,,0,90.79452054794521,8,8,10,9
msg_74,node9,node2,316,465022,465093,71,,,90.79452054794521,9,69.375,,0,90.79452054794521,8,8,10,9
msg_75,node9,node3,316,465022,465104,82,,,90.79452054794521,9,80.375,,0,90.79452054794521,8,8,10,9
msg_76,node9,node4,316,465022,465115,93,,,90.01315789473684,9,91.375,,0,90.01315789473684,5,5,10,9
msg_77,node9,node5,316,465022,465126,104,,,90.05194805194805,9,102.375,,0,90.05194805194805,4,4,10,9
msg_78,node9,node6,316,465022,465137,115,,,90.05194805194805,9,113.375,,0,90.05194805194805,4,4,10,9
msg_79,node9,node7,316,465022,465148,126,,,90.54430379746836,9,124.375,,0,90.54430379746836,2,2,10,9
msg_80,node9,node8,316,465022,465159,137,,,90.54430379746836,9,135.375,,0,90.54430379746836,2,2,10,9
msg_81,node9,node0,316,466749,466797,48,,,91.55555555555556,9,47.55555555555556,,0,91.55555555555556,9,9,10,9
msg_82,node9,node1,316,466749,466808,59,,,91.02439024390245,9,58.55555555555556,,0,91.02439024390245,8,8,10,9
msg_83,node9,node2,316,466749,466819,70,,,91.02439024390245,9,69.55555555555556,,0,91.02439024390245,8,8,10,9
msg_84,node9,node3,316,466749,466830,81,,,91.02439024390245,9,80.55555555555556,,0,91.02439024390245,8,8,10,9
msg_85,node9,node4,316,466749,466841,92,,,90.28235294117647,9,91.55555555555556,,0,90.28235294117647,5,5,10,9
msg_86,node9,node5,316,466749,466852,103,,,90.30232558139535,9,102.55555555555556,,0,90.30232558139535,4,4,10,9
msg_87,node9,node6,316,466749,466863,114,,,90.44827586206897,9,113.55555555555556,,0,90.44827586206897,3,3,10,9
msg_88,node9,node7,316,466749,466874,125,,,90.44827586206897,9,124.55555555555556,,0,90.44827586206897,3,3,10,9
msg_89,node9,node8,316,466749,466885,136,,,90.44827586206897,9,135.55555555555554,,0,90.44827586206897,3,3,10,9
msg_90,node9,node0,316,575135,575183,48,,,91.6,9,47.6,,0,91.6,9,9,10,9
msg_91,node9,node1,316,575135,575194,59,,,91.12087912087912,9,58.6,,0,91.12087912087912,8,8,10,9
msg_92,node9,node2,316,575135,575205,70,,,91.12087912087912,9,69.6,,0,91.12087912087912,8,8,10,9
msg_93,node9,node3,316,575135,575216,81,,,90.54838709677419,9,80.6,,0,90.54838709677419,6,6,10,9
msg_94,node9,node4,316,575135,575227,92,,,90.44680851063829,9,91.6,,0,90.44680851063829,5,5,10,9
msg_95,node9,node5,316,575135,575238,103,,,90.46315789473684,9,102.6,,0,90.46315789473684,4,4,10,9
msg_96,node9,node6,316,575135,575249,114,,,90.46315789473684,9,113.6,,0,90.46315789473684,4,4,10,9
msg_97,node9,node7,316,575135,575260,125,,,90.46315789473684,9,124.6,,0,90.46315789473684,4,4,10,9
msg_98,node9,node8,316,575135,575271,136,,,91.18367346938776,9,135.6,,0,91.18367346938776,1,1,10,9
msg_99,node9,node0,316,609154,609202,48,,,91.63636363636364,9,47.63636363636363,,0,91.63636363636364,9,9,10,9
msg_100,node9,node1,317,609154,609213,59,,,91.2,9,58.63636363636363,,0,91.2,8,8,10,9
msg_101,node9,node2,317,609154,609224,70,,,90.88118811881188,9,69.63636363636364,,0,90.88118811881188,7,7,10,9
msg_102,node9,node3,317,609154,609235,81,,,90.88118811881188,9,80.63636363636364,,0,90.88118811881188,7,7,10,9
msg_103,node9,node4,317,609154,609246,92,,,90.88118811881188,9,91.63636363636364,,0,90.88118811881188,7,7,10,9
msg_104,node9,node5,317,609154,609257,103,,,90.59615384615384,9,102.63636363636364,,0,90.59615384615384,4,4,10,9
msg_105,node9,node6,317,609154,609268,114,,,90.71428571428571,9,113.63636363636364,,0,90.71428571428571,3,3,10,9
msg_106,node9,node7,317,609154,609279,125,,,90.71428571428571,9,124.63636363636364,,0,90.71428571428571,3,3,10,9
msg_107,node9,node8,317,609154,609290,136,,,91.25233644859813,9,135.63636363636363,,0,91.25233644859813,1,1,10,9
msg_108,node9,node0,317,695354,695402,48,,,91.66666666666667,9,47.666666666666664,,0,91.66666666666667,9,9,10,9
msg_109,node9,node1,317,695354,695413,59,,,91.26605504587155,9,58.666666666666664,,0,91.26605504587155,8,8,10,9
msg_110,node9,node2,317,695354,695424,70,,,91.26605504587155,9,69.66666666666667,,0,91.26605504587155,8,8,10,9
msg_111,node9,node3,317,695354,695435,81,,,90.78378378378379,9,80.66666666666667,,0,90.78378378378379,6,6,10,9
msg_112,node9,node4,317,695354,695446,92,,,90.69642857142857,9,91.66666666666667,,0,90.69642857142857,5,5,10,9
msg_113,node9,node5,317,695354,695457,103,,,90.69642857142857,9,102.66666666666667,,0,90.69642857142857,5,5,10,9
msg_114,node9,node6,317,695354,695468,114,,,90.8157894736842,9,113.66666666666667,,0,90.8157894736842,3,3,10,9
msg_115,node9,node7,317,695354,695479,125,,,90.8157894736842,9,124.66666666666667,,0,90.8157894736842,3,3,10,9
msg_116,node9,node8,317,695354,695490,136,,,91.3103448275862,9,135.66666666666666,,0,91.3103448275862,10,9,10,9
