msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node1,node0,315,60000,60029,29.0,,25,,,,1,,28.0,0,28.0,3,3,5,4
msg_1,node2,node0,315,60000,60029,29.0,,25,,,,1,,28.0,0,28.0,3,3,5,4
msg_2,node3,node0,315,60000,60028,28.0,,19,,,,1,,,0,,4,4,5,4
msg_3,node4,node0,315,60000,60030,30.0,,25,,,,1,,28.666666666666668,0,28.666666666666668,1,1,5,4
msg_4,node0,node2,315,65029,65048,19.0,,19,,,29.0,1,29.0,,0,29.0,2,2,5,1
msg_5,node0,node4,315,65030,65049,19.0,,19,,,29.0,1,30.0,,0,29.0,2,2,5,1
msg_6,node1,node0,315,120000,120028,28.0,,25,,29.0,,1,19.0,29.0,0,25.666666666666668,4,4,5,4
msg_7,node2,node0,315,120000,120029,29.0,,25,,29.0,19.0,1,19.0,28.8,0,26.0,3,3,5,4
msg_8,node3,node0,315,120000,120030,30.0,,25,,28.0,,1,19.0,28.857142857142858,0,26.666666666666668,1,1,5,4
msg_9,node4,node0,315,120000,120029,29.0,,25,,30.0,19.0,1,19.0,28.8,0,26.0,3,3,5,4
msg_10,node0,node1,315,125028,125047,19.0,,19,,19.0,29.0,1,28.5,,0,27.0,3,3,5,1
msg_11,node0,node2,315,125029,125048,19.0,,19,,19.0,29.0,1,29.0,19.0,0,26.272727272727273,2,2,5,1
msg_12,node0,node3,315,125030,125049,19.0,,20,,19.0,29.0,1,29.0,,0,25.666666666666668,1,1,5,1
msg_13,node1,node0,315,180000,180030,30.0,,25,,28.5,19.0,1,19.0,28.90909090909091,0,25.8125,1,1,5,4
msg_14,node2,node0,315,180000,180029,29.0,,25,,29.0,19.0,1,19.0,28.88888888888889,0,25.357142857142858,3,3,5,4
msg_15,node3,node0,315,180000,180029,29.0,,25,,29.0,19.0,1,19.0,28.88888888888889,0,25.357142857142858,3,3,5,4
msg_16,node4,node0,315,180000,180028,28.0,,25,,29.5,19.0,1,19.0,29.0,0,25.153846153846153,4,4,5,4
msg_17,node0,node4,315,185028,185047,19.0,,21,,19.0,29.0,1,29.0,19.0,0,26.058823529411764,3,3,5,1
msg_18,node0,node2,315,185029,185048,19.0,,19,,19.0,29.0,1,29.0,19.0,0,25.666666666666668,2,2,5,1
msg_19,node0,node1,315,185030,185049,19.0,,19,,19.0,29.0,1,29.0,19.0,0,25.31578947368421,1,1,5,1
msg_20,node1,node0,315,240000,240028,28.0,,25,,29.0,19.0,1,19.0,29.0,0,25.0,4,4,5,4
msg_21,node2,node0,315,240000,240030,30.0,,25,,29.0,19.0,1,19.0,28.928571428571427,0,25.318181818181817,2,2,5,4
msg_22,node3,node0,315,240000,240029,29.0,,25,,29.0,19.0,1,19.0,28.923076923076923,0,25.142857142857142,3,3,5,4
msg_23,node4,node0,315,240000,240030,30.0,,25,,29.0,19.0,1,19.0,28.928571428571427,0,25.318181818181817,2,2,5,4
msg_24,node0,node1,315,245028,245047,19.0,,19,,19.0,29.0625,1,28.75,19.0,0,25.708333333333332,4,4,5,1
msg_25,node0,node3,315,245029,245048,19.0,,21,,19.0,29.0625,1,29.0,19.0,0,25.44,3,3,5,1
msg_26,node0,node2,316,245030,245049,19.0,,19,,19.0,29.0625,2,29.25,19.0,0,25.192307692307693,2,2,5,2
msg_27,node0,node4,316,245030,245050,20.0,,19,,19.0,29.0625,2,29.25,19.0,0,25.192307692307693,2,2,5,2
msg_28,node1,node0,315,300000,300029,29.0,,25,,28.75,19.0,1,19.083333333333332,29.0,0,24.896551724137932,3,3,5,4
msg_29,node2,node0,315,300000,300028,28.0,,25,,29.25,19.0,1,19.083333333333332,29.0625,0,24.785714285714285,4,4,5,4
msg_30,node3,node0,315,300000,300030,30.0,,25,,29.0,19.0,1,19.083333333333332,29.0,0,25.161290322580644,1,1,5,4
msg_31,node4,node0,315,300000,300029,29.0,,25,,29.25,19.333333333333332,1,19.083333333333332,29.0,0,24.896551724137932,3,3,5,4
msg_32,node0,node1,316,305029,305048,19.0,,19,,19.083333333333332,29.05,1,28.8,19.0,0,25.3125,2,2,5,1
msg_33,node0,node3,316,305030,305049,19.0,,19,,19.083333333333332,29.05,1,29.2,19.0,0,25.3125,2,2,5,1
msg_34,node1,node0,315,360000,360029,29.0,,25,,28.8,19.0,1,19.071428571428573,29.0,0,25.02857142857143,3,3,5,4
msg_35,node2,node0,315,360000,360030,30.0,,25,,29.0,19.0,1,19.071428571428573,29.0,0,25.243243243243242,1,1,5,4
msg_36,node3,node0,315,360000,360028,28.0,,25,,29.2,19.0,1,19.071428571428573,29.05,0,24.941176470588236,4,4,5,4
msg_37,node4,node0,315,360000,360029,29.0,,25,,29.2,19.333333333333332,1,19.071428571428573,29.0,0,25.02857142857143,3,3,5,4
msg_38,node0,node3,316,365028,365047,,,19,,19.071428571428573,29.041666666666668,1,29.0,19.0,0,25.36842105263158,2,2,5,1
