msg_id,sender,receiver,payload_size_B,time_send_ms,time_receive_ms,actual_delay_ms,online_predicted_delay_ms,cluster_predicted_delay_ms,weighted_predicted_delay_ms,sender_average_outgoing_delay_ms,sender_average_incoming_delay_ms,sender_num_messages_sent_simultaneously,receiver_average_outgoing_delay_ms,receiver_average_incoming_delay_ms,receiver_num_messages_sent_simultaneously,network_average_delay_ms,network_num_messages_in_transit,network_num_busy_links,network_num_network_nodes,network_num_messages_sent_simultaneously
msg_0,node1,node0,315,12000,12029,29.0,,28,,,,1,,28.0,0,28.0,8,8,10,9
msg_1,node2,node0,315,12000,12028,28.0,,28,,,,1,,,0,,9,9,10,9
msg_2,node3,node0,315,12000,12030,30.0,,28,,,,1,,28.666666666666668,0,28.666666666666668,6,6,10,9
msg_3,node4,node0,315,12000,12029,29.0,,28,,,,1,,28.0,0,28.0,8,8,10,9
msg_4,node5,node0,315,12000,12031,31.0,,28,,,,1,,29.0,0,29.0,5,5,10,9
msg_5,node6,node0,315,12000,12035,35.0,,31,,,,1,,31.0,0,31.0,1,1,10,9
msg_6,node7,node0,315,12000,12034,34.0,,29,,,,1,,30.0,0,30.0,3,3,10,9
msg_7,node8,node0,315,12000,12033,33.0,,28,,,,1,,29.0,0,29.0,5,5,10,9
msg_8,node9,node0,315,12000,12034,34.0,,29,,,,1,,30.0,0,30.0,3,3,10,9
msg_9,node1,node0,315,24000,24029,29.0,,28,,29.0,,1,,31.1,0,31.1,8,8,10,9
msg_10,node2,node0,315,24000,24031,31.0,,29,,28.0,,1,,30.76923076923077,0,30.76923076923077,5,5,10,9
msg_11,node3,node0,315,24000,24030,30.0,,28,,30.0,,1,,30.90909090909091,0,30.90909090909091,7,7,10,9
msg_12,node4,node0,315,24000,24030,30.0,,28,,29.0,,1,,30.90909090909091,0,30.90909090909091,7,7,10,9
msg_13,node5,node0,315,24000,24028,28.0,,28,,31.0,,1,,31.444444444444443,0,31.444444444444443,9,9,10,9
msg_14,node6,node0,315,24000,24035,35.0,,30,,35.0,,1,,31.125,0,31.125,2,2,10,9
msg_15,node7,node0,315,24000,24033,33.0,,28,,34.0,,1,,30.785714285714285,0,30.785714285714285,4,4,10,9
msg_16,node8,node0,315,24000,24035,35.0,,30,,33.0,,1,,31.125,0,31.125,2,2,10,9
msg_17,node9,node0,315,24000,24034,34.0,,28,,34.0,,1,,30.785714285714285,0,30.785714285714285,4,4,10,9
msg_18,node1,node0,315,36000,36030,,,28,,29.0,,1,,31.09090909090909,0,31.09090909090909,5,5,10,9
msg_19,node2,node0,315,36000,36030,30.0,,28,,29.5,,1,,31.142857142857142,0,31.142857142857142,6,6,10,9
msg_20,node3,node0,315,36000,36029,29.0,,28,,30.0,,1,,31.36842105263158,0,31.36842105263158,8,8,10,9
msg_21,node4,node0,315,36000,36028,28.0,,28,,29.5,,1,,31.555555555555557,0,31.555555555555557,9,9,10,9
msg_22,node5,node0,315,36000,36029,29.0,,28,,29.5,,1,,31.36842105263158,0,31.36842105263158,8,8,10,9
msg_23,node6,node0,315,36000,36030,,,28,,35.0,,1,,31.09090909090909,0,31.09090909090909,5,5,10,9
msg_24,node7,node0,315,36000,36030,,,28,,33.5,,1,,31.09090909090909,0,31.09090909090909,5,5,10,9
msg_25,node8,node0,315,36000,36030,,,28,,34.0,,1,,31.09090909090909,0,31.09090909090909,5,5,10,9
msg_26,node9,node0,315,36000,36030,,31.0,28,29.0,34.0,,1,,31.09090909090909,0,31.09090909090909,5,5,10,9
msg_27,node0,node2,315,42028,42054,,33.0,19,26.0,,30.88888888888889,1,29.666666666666668,,0,30.88888888888889,1,1,10,1
msg_28,node0,node1,315,42054,42082,,29.0,28,28.0,26.0,30.88888888888889,8,29.333333333333332,,0,30.714285714285715,8,8,10,8
msg_29,node0,node4,315,42054,42082,,29.0,28,28.0,26.0,30.88888888888889,8,29.0,,0,30.714285714285715,8,8,10,8
msg_30,node0,node3,315,42054,42082,,29.0,28,28.0,26.0,30.88888888888889,8,29.666666666666668,,0,30.714285714285715,8,8,10,8
msg_31,node0,node5,315,42054,42082,,29.0,28,28.0,26.0,30.88888888888889,8,29.333333333333332,,0,30.714285714285715,8,8,10,8
msg_32,node0,node8,315,42054,42082,,29.0,28,28.0,26.0,30.88888888888889,8,32.666666666666664,,0,30.714285714285715,8,8,10,8
msg_33,node0,node7,315,42054,42082,,29.0,28,28.0,26.0,30.88888888888889,8,32.333333333333336,,0,30.714285714285715,8,8,10,8
msg_34,node0,node9,315,42054,42082,,29.0,28,28.0,26.0,30.88888888888889,8,32.666666666666664,,0,30.714285714285715,8,8,10,8
msg_35,node0,node6,315,42054,42082,,29.0,28,28.0,26.0,30.88888888888889,8,33.333333333333336,,0,30.714285714285715,8,8,10,8
msg_36,node1,node0,315,48000,48028,,28.0,28,28.0,29.333333333333332,28.0,1,27.77777777777778,30.88888888888889,0,30.11111111111111,9,9,10,9
msg_37,node2,node0,315,48000,48028,,28.0,28,28.0,29.666666666666668,26.0,1,27.77777777777778,30.88888888888889,0,30.11111111111111,9,9,10,9
msg_38,node3,node0,315,48000,48028,,28.0,28,28.0,29.666666666666668,28.0,1,27.77777777777778,30.88888888888889,0,30.11111111111111,9,9,10,9
msg_39,node4,node0,315,48000,48028,,28.0,28,28.0,29.0,28.0,1,27.77777777777778,30.88888888888889,0,30.11111111111111,9,9,10,9
msg_40,node5,node0,315,48000,48028,,28.0,28,28.0,29.333333333333332,28.0,1,27.77777777777778,30.88888888888889,0,30.11111111111111,9,9,10,9
msg_41,node6,node0,315,48000,48028,,28.0,28,28.0,33.333333333333336,28.0,1,27.77777777777778,30.88888888888889,0,30.11111111111111,9,9,10,9
msg_42,node7,node0,315,48000,48028,,28.0,28,28.0,32.333333333333336,28.0,1,27.77777777777778,30.88888888888889,0,30.11111111111111,9,9,10,9
msg_43,node8,node0,315,48000,48028,,28.0,28,28.0,32.666666666666664,28.0,1,27.77777777777778,30.88888888888889,0,30.11111111111111,9,9,10,9
msg_44,node9,node0,315,48000,48028,,28.0,28,28.0,32.666666666666664,28.0,1,27.77777777777778,30.88888888888889,0,30.11111111111111,9,9,10,9
msg_45,node0,node5,315,54028,54057,,34.0,25,29.0,27.77777777777778,30.166666666666668,1,29.0,28.0,0,29.68888888888889,1,1,10,1
msg_46,node0,node3,316,54057,54086,,30.0,28,29.0,27.9,30.166666666666668,6,29.25,28.0,0,29.67391304347826,6,6,10,6
