msg_id,sender,receiver,size_B,time_send_ms,time_receive_ms,delay_ms
node0_0,node0,node1,100,145,185.0,40.0
node0_1,node0,node2,100,145,185.0,40.0
node0_2,node0,node3,100,145,185.0,40.0
node0_3,node0,node4,100,145,185.0,40.0
node0_4,node0,node1,100,2025,2065.0,40.0
node0_5,node0,node2,100,2025,2065.0,40.0
node0_6,node0,node3,100,2025,2065.0,40.0
node0_7,node0,node4,100,2025,2065.0,40.0
node0_8,node0,node1,100,3468,3508.0,40.0
node0_9,node0,node2,100,3468,3508.0,40.0
node0_10,node0,node3,100,3468,3508.0,40.0
node0_11,node0,node4,100,3468,3508.0,40.0
node0_12,node0,node1,100,3762,3802.0,40.0
node0_13,node0,node2,100,3762,3802.0,40.0
node0_14,node0,node3,100,3762,3802.0,40.0
node0_15,node0,node4,100,3762,3802.0,40.0
node0_16,node0,node1,100,4446,4486.0,40.0
node0_17,node0,node2,100,4446,4486.0,40.0
node0_18,node0,node3,100,4446,4486.0,40.0
node0_19,node0,node4,100,4446,4486.0,40.0
node0_20,node0,node1,100,5043,5083.0,40.0
node0_21,node0,node2,100,5043,5083.0,40.0
node0_22,node0,node3,100,5043,5083.0,40.0
node0_23,node0,node4,100,5043,5083.0,40.0
node0_24,node0,node1,100,6098,6138.0,40.0
node0_25,node0,node2,100,6098,6138.0,40.0
node0_26,node0,node3,100,6098,6138.0,40.0
node0_27,node0,node4,100,6098,6138.0,40.0
node0_28,node0,node1,100,7652,7692.0,40.0
node0_29,node0,node2,100,7652,7692.0,40.0
node0_30,node0,node3,100,7652,7692.0,40.0
node0_31,node0,node4,100,7652,7692.0,40.0
node0_32,node0,node1,100,7751,7791.0,40.0
node0_33,node0,node2,100,7751,7791.0,40.0
node0_34,node0,node3,100,7751,7791.0,40.0
node0_35,node0,node4,100,7751,7791.0,40.0
node0_36,node0,node1,100,7780,7830.0,50.0
node0_37,node0,node2,100,7780,7830.0,50.0
node0_38,node0,node3,100,7780,7830.0,50.0
node0_39,node0,node4,100,7780,7830.0,50.0
node0_40,node0,node1,100,9586,9626.0,40.0
node0_41,node0,node2,100,9586,9626.0,40.0
node0_42,node0,node3,100,9586,9626.0,40.0
node0_43,node0,node4,100,9586,9626.0,40.0
node0_44,node0,node1,100,10153,10193.0,40.0
node0_45,node0,node2,100,10153,10193.0,40.0
node0_46,node0,node3,100,10153,10193.0,40.0
node0_47,node0,node4,100,10153,10193.0,40.0
node0_48,node0,node1,100,11590,11630.0,40.0
node0_49,node0,node2,100,11590,11630.0,40.0
node0_50,node0,node3,100,11590,11630.0,40.0
node0_51,node0,node4,100,11590,11630.0,40.0
node0_52,node0,node1,100,11592,11659.0,67.0
node0_53,node0,node2,100,11592,11659.0,67.0
node0_54,node0,node3,100,11592,11659.0,67.0
node0_55,node0,node4,100,11592,11659.0,67.0
node0_56,node0,node1,100,12181,12221.0,40.0
node0_57,node0,node2,100,12181,12221.0,40.0
node0_58,node0,node3,100,12181,12221.0,40.0
node0_59,node0,node4,100,12181,12221.0,40.0
node0_60,node0,node1,100,13460,13500.0,40.0
node0_61,node0,node2,100,13460,13500.0,40.0
node0_62,node0,node3,100,13460,13500.0,40.0
node0_63,node0,node4,100,13460,13500.0,40.0
node0_64,node0,node1,100,13720,13760.0,40.0
node0_65,node0,node2,100,13720,13760.0,40.0
node0_66,node0,node3,100,13720,13760.0,40.0
node0_67,node0,node4,100,13720,13760.0,40.0
node0_68,node0,node1,100,16625,16665.0,40.0
node0_69,node0,node2,100,16625,16665.0,40.0
node0_70,node0,node3,100,16625,16665.0,40.0
node0_71,node0,node4,100,16625,16665.0,40.0
node0_72,node0,node1,100,18942,18982.0,40.0
node0_73,node0,node2,100,18942,18982.0,40.0
node0_74,node0,node3,100,18942,18982.0,40.0
node0_75,node0,node4,100,18942,18982.0,40.0
node0_76,node0,node1,100,18973,19021.0,48.0
node0_77,node0,node2,100,18973,19021.0,48.0
node0_78,node0,node3,100,18973,19021.0,48.0
node0_79,node0,node4,100,18973,19021.0,48.0
node0_80,node0,node1,100,18999,19060.0,61.0
node0_81,node0,node2,100,18999,19060.0,61.0
node0_82,node0,node3,100,18999,19060.0,61.0
node0_83,node0,node4,100,18999,19060.0,61.0
node0_84,node0,node1,100,19778,19818.0,40.0
node0_85,node0,node2,100,19778,19818.0,40.0
node0_86,node0,node3,100,19778,19818.0,40.0
node0_87,node0,node4,100,19778,19818.0,40.0
node0_88,node0,node1,100,22578,22618.0,40.0
node0_89,node0,node2,100,22578,22618.0,40.0
node0_90,node0,node3,100,22578,22618.0,40.0
node0_91,node0,node4,100,22578,22618.0,40.0
node0_92,node0,node1,100,23058,23098.0,40.0
node0_93,node0,node2,100,23058,23098.0,40.0
node0_94,node0,node3,100,23058,23098.0,40.0
node0_95,node0,node4,100,23058,23098.0,40.0
node0_96,node0,node1,100,23302,23342.0,40.0
node0_97,node0,node2,100,23302,23342.0,40.0
node0_98,node0,node3,100,23302,23342.0,40.0
node0_99,node0,node4,100,23302,23342.0,40.0
node0_100,node0,node1,100,23850,23890.0,40.0
node0_101,node0,node2,100,23850,23890.0,40.0
node0_102,node0,node3,100,23850,23890.0,40.0
node0_103,node0,node4,100,23850,23890.0,40.0
node0_104,node0,node1,100,23880,23929.0,49.0
node0_105,node0,node2,100,23880,23929.0,49.0
node0_106,node0,node3,100,23880,23929.0,49.0
node0_107,node0,node4,100,23880,23929.0,49.0
node0_108,node0,node1,100,24130,24170.0,40.0
node0_109,node0,node2,100,24130,24170.0,40.0
node0_110,node0,node3,100,24130,24170.0,40.0
node0_111,node0,node4,100,24130,24170.0,40.0
node0_112,node0,node1,100,24706,24746.0,40.0
node0_113,node0,node2,100,24706,24746.0,40.0
node0_114,node0,node3,100,24706,24746.0,40.0
node0_115,node0,node4,100,24706,24746.0,40.0
node0_116,node0,node1,100,25391,25431.0,40.0
node0_117,node0,node2,100,25391,25431.0,40.0
node0_118,node0,node3,100,25391,25431.0,40.0
node0_119,node0,node4,100,25391,25431.0,40.0
node0_120,node0,node1,100,25656,25696.0,40.0
node0_121,node0,node2,100,25656,25696.0,40.0
node0_122,node0,node3,100,25656,25696.0,40.0
node0_123,node0,node4,100,25656,25696.0,40.0
node0_124,node0,node1,100,25919,25959.0,40.0
node0_125,node0,node2,100,25919,25959.0,40.0
node0_126,node0,node3,100,25919,25959.0,40.0
node0_127,node0,node4,100,25919,25959.0,40.0
node0_128,node0,node1,100,26166,26206.0,40.0
node0_129,node0,node2,100,26166,26206.0,40.0
node0_130,node0,node3,100,26166,26206.0,40.0
node0_131,node0,node4,100,26166,26206.0,40.0
node0_132,node0,node1,100,26781,26821.0,40.0
node0_133,node0,node2,100,26781,26821.0,40.0
node0_134,node0,node3,100,26781,26821.0,40.0
node0_135,node0,node4,100,26781,26821.0,40.0
node0_136,node0,node1,100,27124,27164.0,40.0
node0_137,node0,node2,100,27124,27164.0,40.0
node0_138,node0,node3,100,27124,27164.0,40.0
node0_139,node0,node4,100,27124,27164.0,40.0
node0_140,node0,node1,100,27145,27203.0,58.0
node0_141,node0,node2,100,27145,27203.0,58.0
node0_142,node0,node3,100,27145,27203.0,58.0
node0_143,node0,node4,100,27145,27203.0,58.0
node0_144,node0,node1,100,28963,29003.0,40.0
node0_145,node0,node2,100,28963,29003.0,40.0
node0_146,node0,node3,100,28963,29003.0,40.0
node0_147,node0,node4,100,28963,29003.0,40.0
node0_148,node0,node1,100,29776,29816.0,40.0
node0_149,node0,node2,100,29776,29816.0,40.0
node0_150,node0,node3,100,29776,29816.0,40.0
node0_151,node0,node4,100,29776,29816.0,40.0
node0_152,node0,node1,100,30804,30844.0,40.0
node0_153,node0,node2,100,30804,30844.0,40.0
node0_154,node0,node3,100,30804,30844.0,40.0
node0_155,node0,node4,100,30804,30844.0,40.0
node0_156,node0,node1,100,31009,31049.0,40.0
node0_157,node0,node2,100,31009,31049.0,40.0
node0_158,node0,node3,100,31009,31049.0,40.0
node0_159,node0,node4,100,31009,31049.0,40.0
node0_160,node0,node1,100,35908,35948.0,40.0
node0_161,node0,node2,100,35908,35948.0,40.0
node0_162,node0,node3,100,35908,35948.0,40.0
node0_163,node0,node4,100,35908,35948.0,40.0
node0_164,node0,node1,100,37874,37914.0,40.0
node0_165,node0,node2,100,37874,37914.0,40.0
node0_166,node0,node3,100,37874,37914.0,40.0
node0_167,node0,node4,100,37874,37914.0,40.0
node0_168,node0,node1,100,38003,38043.0,40.0
node0_169,node0,node2,100,38003,38043.0,40.0
node0_170,node0,node3,100,38003,38043.0,40.0
